id,species,group,identifier,symbol,entrez_id,percentage,score,unique_grouping
3699,Rattus norvegicus,1042,ENSRNOP00000012377,Nbn,85482,100%,1,4646-sapiens:norvegicus
3700,Homo sapiens,180,ENSP00000387204,SUMO1,7341,100%,1,14688-sapiens:norvegicus
3701,Rattus norvegicus,180,ENSRNOP00000022048,Sumo1,301442,99%,1,14688-sapiens:norvegicus
3702,Homo sapiens,277,ENSP00000364310,H2AFX,3014,100%,1,13705-sapiens:norvegicus
3703,Rattus norvegicus,277,ENSRNOP00000056469,H2afx,500987,100%,1,13705-sapiens:norvegicus
3704,Homo sapiens,423,ENSP00000239165,HOXB7,3217,100%,1,11838-sapiens:norvegicus
3705,Rattus norvegicus,423,ENSRNOP00000033609,Hoxb7,497985,100%,1,11838-sapiens:norvegicus
3706,Homo sapiens,1406,ENSP00000231509,NR3C1,2908,100%,1,2763-sapiens:norvegicus
3707,Rattus norvegicus,1406,ENSRNOP00000019409,Nr3c1,24413,100%,1,2763-sapiens:norvegicus
3708,Homo sapiens,559,ENSP00000305973,HOXC4,3221,100%,1,9840-sapiens:norvegicus
3709,Rattus norvegicus,559,ENSRNOP00000022398,Hoxc4,24459,100%,1,9840-sapiens:norvegicus
3710,Homo sapiens,905,ENSP00000360383,HELLS,3070,100%,1,5762-sapiens:norvegicus
3711,Rattus norvegicus,905,ENSRNOP00000017812,Hells,294071,100%,1,5762-sapiens:norvegicus
3712,Homo sapiens,2118,ENSP00000268124,POLG,5428,100%,1,1055-sapiens:norvegicus
3713,Rattus norvegicus,2118,ENSRNOP00000047900,Polg,85472,100%,1,1055-sapiens:norvegicus
3714,Homo sapiens,1606,ENSP00000287598,BUB1B,701,100%,1,2093-sapiens:norvegicus
3715,Rattus norvegicus,1606,ENSRNOP00000010406,Bub1b,171576,100%,1,2093-sapiens:norvegicus
3716,Homo sapiens,202,ENSP00000344658,SNCG,6623,100%,1,14482-sapiens:norvegicus
3717,Rattus norvegicus,202,ENSRNOP00000014149,Sncg,64347,100%,1,14482-sapiens:norvegicus
3718,Homo sapiens,552,ENSP00000369147,APTX,54840,100%,1,9942-sapiens:norvegicus
3719,Rattus norvegicus,552,ENSRNOP00000046400,Aptx,259271,100%,1,9942-sapiens:norvegicus
3720,Homo sapiens,446,ENSP00000305422,CEBPB,1051,100%,1,11494-sapiens:norvegicus
3721,Rattus norvegicus,446,ENSRNOP00000033843,Cebpb,24253,100%,1,11494-sapiens:norvegicus
3722,Homo sapiens,680,ENSP00000306312,ESR1,2099,100%,1,8248-sapiens:norvegicus
3723,Rattus norvegicus,680,ENSRNOP00000026350,Esr1,24890,100%,1,8248-sapiens:norvegicus
3724,Homo sapiens,270,ENSP00000312652,LEP,3952,100%,1,13794-sapiens:norvegicus
3725,Rattus norvegicus,270,ENSRNOP00000008020,Lep,25608,100%,1,13794-sapiens:norvegicus
3726,Homo sapiens,1612,ENSP00000330393,LEPR,3953,100%,1,2072-sapiens:norvegicus
3727,Rattus norvegicus,1612,ENSRNOP00000045398,Leprot,56766,100%,1,2072-sapiens:norvegicus
3728,Homo sapiens,587,ENSP00000216797,NFKBIA,4792,100%,1,9434-sapiens:norvegicus
3729,Rattus norvegicus,587,ENSRNOP00000009894,Nfkbia,25493,100%,1,9434-sapiens:norvegicus
3730,Homo sapiens,713,ENSP00000369812,CLU,1191,100%,1,7855-sapiens:norvegicus
3731,Rattus norvegicus,713,ENSRNOP00000022095,Clu,24854,100%,1,7855-sapiens:norvegicus
3732,Homo sapiens,5022,ENSP00000354558,MTOR,2475,100%,1,99-sapiens:norvegicus
3733,Rattus norvegicus,5022,ENSRNOP00000014167,Mtor,56718,100%,1,99-sapiens:norvegicus
3734,Homo sapiens,715,ENSP00000320180,GHRHR,2692,100%,1,7821-sapiens:norvegicus
3735,Rattus norvegicus,715,ENSRNOP00000016087,Ghrhr,25321,100%,1,7821-sapiens:norvegicus
3736,Homo sapiens,1549,ENSP00000385604,CTNNB1,1499,100%,1,2269-sapiens:norvegicus
3737,Rattus norvegicus,1549,ENSRNOP00000026016,Ctnnb1,84353,100%,1,2269-sapiens:norvegicus
3738,Homo sapiens,856,ENSP00000326366,PSEN1,5663,100%,1,6229-sapiens:norvegicus
3739,Rattus norvegicus,856,ENSRNOP00000012495,Psen1,29192,100%,1,6229-sapiens:norvegicus
3740,Homo sapiens,1062,ENSP00000205143,DLL3,10683,100%,1,4496-sapiens:norvegicus
3741,Rattus norvegicus,1062,ENSRNOP00000026182,Dll3,114125,100%,1,4496-sapiens:norvegicus
3742,Homo sapiens,1225,ENSP00000377195,DBN1,1627,100%,1,3527-sapiens:norvegicus
3743,Rattus norvegicus,1225,ENSRNOP00000019569,Dbn1,81653,100%,1,3527-sapiens:norvegicus
3744,Homo sapiens,489,ENSP00000328181,NOG,9241,100%,1,10890-sapiens:norvegicus
3745,Rattus norvegicus,489,ENSRNOP00000030212,Nog,25495,100%,1,10890-sapiens:norvegicus
3746,Homo sapiens,924,ENSP00000351807,ELN,2006,100%,1,5571-sapiens:norvegicus
3747,Rattus norvegicus,924,ENSRNOP00000030301,Eln,25043,100%,1,5571-sapiens:norvegicus
3748,Homo sapiens,681,ENSP00000326031,PPP1CA,5499,100%,1,8221-sapiens:norvegicus
3749,Rattus norvegicus,681,ENSRNOP00000025282,Ppp1ca,24668,100%,1,8221-sapiens:norvegicus
3750,Homo sapiens,1082,ENSP00000340820,MAPT,4137,100%,1,4357-sapiens:norvegicus
3751,Rattus norvegicus,1082,ENSRNOP00000006856,Mapt,29477,100%,1,4357-sapiens:norvegicus
3752,Homo sapiens,537,ENSP00000323740,UCP3,7352,100%,1,10185-sapiens:norvegicus
3753,Rattus norvegicus,537,ENSRNOP00000024005,Ucp3,25708,100%,1,10185-sapiens:norvegicus
3754,Homo sapiens,907,ENSP00000361845,ZMPSTE24,10269,100%,1,5732-sapiens:norvegicus
3755,Rattus norvegicus,907,ENSRNOP00000016410,Zmpste24,313564,100%,1,5732-sapiens:norvegicus
3756,Homo sapiens,1378,ENSP00000264731,TP63,8626,100%,1,2875-sapiens:norvegicus
3757,Rattus norvegicus,1378,ENSRNOP00000033463,Tp63,246334,100%,1,2875-sapiens:norvegicus
3758,Homo sapiens,582,ENSP00000312029,UCP2,7351,100%,1,9519-sapiens:norvegicus
3759,Rattus norvegicus,582,ENSRNOP00000024156,Ucp2,54315,100%,1,9519-sapiens:norvegicus
3760,Homo sapiens,648,ENSP00000265421,POLB,5423,100%,1,8644-sapiens:norvegicus
3761,Rattus norvegicus,648,ENSRNOP00000026039,Polb,29240,100%,1,8644-sapiens:norvegicus
3762,Homo sapiens,1239,ENSP00000229416,GCLC,2729,100%,1,3449-sapiens:norvegicus
3763,Rattus norvegicus,1239,ENSRNOP00000035540,Gclc,25283,100%,1,3449-sapiens:norvegicus
3764,Homo sapiens,526,ENSP00000359258,GCLM,2730,100%,1,10348-sapiens:norvegicus
3765,Rattus norvegicus,526,ENSRNOP00000018343,Gclm,29739,100%,1,10348-sapiens:norvegicus
3766,Homo sapiens,590,ENSP00000337332,SIRT6,51548,100%,1,9405-sapiens:norvegicus
3767,Rattus norvegicus,590,ENSRNOP00000008758,Sirt6,299638,100%,1,9405-sapiens:norvegicus
3768,Homo sapiens,769,ENSP00000379182,RAE1,8480,100%,1,7161-sapiens:norvegicus
3769,Rattus norvegicus,769,ENSRNOP00000029085,Rae1,362281,100%,1,7161-sapiens:norvegicus
3770,Homo sapiens,285,ENSP00000332225,PMCH,5367,100%,1,13617-sapiens:norvegicus
3771,Rattus norvegicus,285,ENSRNOP00000006174,Pmch,24659,100%,1,13617-sapiens:norvegicus
3772,Homo sapiens,1065,ENSP00000344220,PDPK1,5170,100%,1,4473-sapiens:norvegicus
3773,Rattus norvegicus,1065,ENSRNOP00000008434,Pdpk1,81745,100%,1,4473-sapiens:norvegicus
3774,Homo sapiens,1331,ENSP00000231790,MLH1,4292,100%,1,3055-sapiens:norvegicus
3775,Rattus norvegicus,1331,ENSRNOP00000043097,Mlh1,81685,100%,1,3055-sapiens:norvegicus
3776,Homo sapiens,816,ENSP00000380044,CSNK1E,1454,100%,1,6649-sapiens:norvegicus
3777,Rattus norvegicus,816,ENSRNOP00000017944,Csnk1e,58822,100%,1,6649-sapiens:norvegicus
3778,Homo sapiens,601,ENSP00000219548,STUB1,10273,100%,1,9258-sapiens:norvegicus
3779,Rattus norvegicus,601,ENSRNOP00000026921,Stub1,287155,100%,1,9258-sapiens:norvegicus
3780,Homo sapiens,1092,ENSP00000306682,PPM1D,8493,100%,1,4296-sapiens:norvegicus
3781,Rattus norvegicus,1092,ENSRNOP00000004540,Ppm1d,287585,100%,1,4296-sapiens:norvegicus
3782,Homo sapiens,880,ENSP00000372023,CHEK2,11200,100%,1,6004-sapiens:norvegicus
3783,Rattus norvegicus,880,ENSRNOP00000053643,Chek2,114212,100%,1,6004-sapiens:norvegicus
3784,Homo sapiens,1192,ENSP00000319814,PCK1,5105,100%,1,3696-sapiens:norvegicus
3785,Rattus norvegicus,1192,ENSRNOP00000030913,Pck1,362282,100%,1,3696-sapiens:norvegicus
3786,Homo sapiens,848,ENSP00000310491,ARHGAP1,392,100%,1,6300-sapiens:norvegicus
3787,Rattus norvegicus,848,ENSRNOP00000022764,Arhgap1,311193,100%,1,6300-sapiens:norvegicus
3788,Homo sapiens,1242,ENSP00000384517,ARNTL,406,100%,1,3434-sapiens:norvegicus
3789,Rattus norvegicus,1242,ENSRNOP00000019645,Arntl,29657,100%,1,3434-sapiens:norvegicus
3790,Homo sapiens,1577,ENSP00000308741,CLOCK,9575,100%,1,2180-sapiens:norvegicus
3791,Rattus norvegicus,1577,ENSRNOP00000002976,Clock,60447,100%,1,2180-sapiens:norvegicus
3792,Homo sapiens,1329,ENSP00000314080,HIC1,3090,100%,1,3061-sapiens:norvegicus
3793,Homo sapiens,3191,ENSP00000330658,PAPPA,5069,100%,1,368-sapiens:norvegicus
3794,Rattus norvegicus,3191,ENSRNOP00000043354,D3ZNQ7_RAT,313262,100%,1,368-sapiens:norvegicus
3795,Homo sapiens,2403,ENSP00000308685,ADCY5,111,100%,1,748-sapiens:norvegicus
3796,Rattus norvegicus,2403,ENSRNOP00000034197,Adcy5,64532,100%,1,748-sapiens:norvegicus
3797,Homo sapiens,1557,ENSP00000264867,PPARGC1A,10891,100%,1,2244-sapiens:norvegicus
3798,Rattus norvegicus,1557,ENSRNOP00000006071,Ppargc1a,83516,100%,1,2244-sapiens:norvegicus
3799,Homo sapiens,497,ENSP00000262999,UCP1,7350,100%,1,10774-sapiens:norvegicus
3800,Rattus norvegicus,497,ENSRNOP00000004900,Ucp1,24860,100%,1,10774-sapiens:norvegicus
3801,Homo sapiens,381,ENSP00000237837,FGF23,8074,100%,1,12386-sapiens:norvegicus
3802,Rattus norvegicus,381,ENSRNOP00000026888,Fgf23,170583,100%,1,12386-sapiens:norvegicus
3803,Homo sapiens,958,ENSP00000347596,EFEMP1,2202,100%,1,5266-sapiens:norvegicus
3804,Rattus norvegicus,958,ENSRNOP00000004764,Efemp1,305604,100%,1,5266-sapiens:norvegicus
3805,Homo sapiens,1590,ENSP00000310520,ERCC4,2072,100%,1,2135-sapiens:norvegicus
3806,Rattus norvegicus,1590,ENSRNOP00000004563,Ercc4,304719,100%,1,2135-sapiens:norvegicus
3807,Homo sapiens,525,ENSP00000264908,ANXA3,306,100%,1,10372-sapiens:norvegicus
3808,Rattus norvegicus,525,ENSRNOP00000002806,Anxa3,25291,100%,1,10372-sapiens:norvegicus
3809,Homo sapiens,570,ENSP00000296511,ANXA5,308,100%,1,9697-sapiens:norvegicus
3810,Rattus norvegicus,570,ENSRNOP00000019552,Anxa5,25673,100%,1,9697-sapiens:norvegicus
3811,Homo sapiens,255,ENSP00000284727,ATP5G3,518,100%,1,13969-sapiens:norvegicus
3812,Rattus norvegicus,255,ENSRNOP00000055032,AT5G3_RAT,114630,100%,1,13969-sapiens:norvegicus
3813,Homo sapiens,173,ENSP00000379978,B2M,567,100%,1,14738-sapiens:norvegicus
3814,Rattus norvegicus,173,ENSRNOP00000023017,B2m,24223,100%,1,14738-sapiens:norvegicus
3815,Homo sapiens,646,ENSP00000384420,SERPING1,710,100%,1,8670-sapiens:norvegicus
3816,Rattus norvegicus,646,ENSRNOP00000009817,Serping1,295703,100%,1,8670-sapiens:norvegicus
3817,Homo sapiens,412,ENSP00000313967,C1QB,713,100%,1,11983-sapiens:norvegicus
3818,Rattus norvegicus,412,ENSRNOP00000017060,C1qb,29687,100%,1,11983-sapiens:norvegicus
3819,Homo sapiens,394,ENSP00000363770,C1QC,714,100%,1,12228-sapiens:norvegicus
3820,Rattus norvegicus,394,ENSRNOP00000017065,C1qc,362634,100%,1,12228-sapiens:norvegicus
3821,Homo sapiens,2732,ENSP00000372815,C4A,720,100%,1,552-sapiens:norvegicus
3822,Homo sapiens,2732,ENSP00000364321,DASS-307J8,100293534,NULL,0.997,552-sapiens:norvegicus
3823,Homo sapiens,2732,ENSP00000364444,C4A,720,NULL,0.975,552-sapiens:norvegicus
3824,Rattus norvegicus,2732,ENSRNOP00000037902,E9PSV0_RAT,24233,100%,1,552-sapiens:norvegicus
3825,Homo sapiens,327,ENSP00000300900,CA4,762,100%,1,13121-sapiens:norvegicus
3826,Homo sapiens,518,ENSP00000265431,CALB1,793,100%,1,10462-sapiens:norvegicus
3827,Rattus norvegicus,518,ENSRNOP00000010845,Calb1,83839,100%,1,10462-sapiens:norvegicus
3828,Homo sapiens,2944,ENSP00000225964,COL1A1,1277,100%,1,462-sapiens:norvegicus
3829,Rattus norvegicus,2944,ENSRNOP00000005311,Col1a1,29393,100%,1,462-sapiens:norvegicus
3830,Homo sapiens,2953,ENSP00000304408,COL3A1,1281,100%,1,460-sapiens:norvegicus
3831,Rattus norvegicus,2953,ENSRNOP00000004956,Col3a1,84032,100%,1,460-sapiens:norvegicus
3832,Homo sapiens,3374,ENSP00000331902,COL4A5,1287,100%,1,315-sapiens:norvegicus
3833,Rattus norvegicus,3374,ENSRNOP00000025677,Col4a5,363457,100%,1,315-sapiens:norvegicus
3834,Homo sapiens,487,ENSP00000357981,CTSS,1520,100%,1,10930-sapiens:norvegicus
3835,Homo sapiens,245,ENSP00000362817,FABP3,2170,100%,1,14067-sapiens:norvegicus
3836,Rattus norvegicus,245,ENSRNOP00000017325,Fabp3,79131,100%,1,14067-sapiens:norvegicus
3837,Homo sapiens,312,ENSP00000356937,FCGR2B,2213,99%,1,13281-sapiens:norvegicus
3838,Homo sapiens,312,ENSP00000271450,FCGR2A,2212,NULL,0.282,13281-sapiens:norvegicus
3839,Homo sapiens,312,ENSP00000356937,FCGR2B,2213,99%,1,13281-sapiens:norvegicus
3840,Homo sapiens,312,ENSP00000271450,FCGR2A,2212,NULL,0.282,13281-sapiens:norvegicus
3841,Homo sapiens,858,ENSP00000359504,GBP1,2633,100%,1,6203-sapiens:norvegicus
3842,Homo sapiens,858,ENSP00000359512,GBP3,2635,NULL,0.529,6203-sapiens:norvegicus
3843,Homo sapiens,858,ENSP00000359497,GBP2,2634,NULL,0.184,6203-sapiens:norvegicus
3844,Homo sapiens,752,ENSP00000253408,GFAP,2670,100%,1,7367-sapiens:norvegicus
3845,Rattus norvegicus,752,ENSRNOP00000032389,Gfap,24387,100%,1,7367-sapiens:norvegicus
3846,Homo sapiens,1015,ENSP00000258145,GNS,2799,100%,1,4844-sapiens:norvegicus
3847,Rattus norvegicus,1015,ENSRNOP00000006566,Gns,299825,100%,1,4844-sapiens:norvegicus
3848,Homo sapiens,346,ENSP00000335620,GSTA1,2938,100%,1,12869-sapiens:norvegicus
3849,Homo sapiens,346,ENSP00000211122,GSTA3,2940,100%,1,12869-sapiens:norvegicus
3850,Homo sapiens,346,ENSP00000360028,GSTA5,221357,NULL,0.5,12869-sapiens:norvegicus
3851,Rattus norvegicus,346,ENSRNOP00000043510,Gsta2,24422,48%,1,12869-sapiens:norvegicus
3852,Rattus norvegicus,346,ENSRNOP00000018325,Gsta1,24421,56%,1,12869-sapiens:norvegicus
3853,Rattus norvegicus,346,ENSRNOP00000037786,LOC494499,494499,NULL,0.811,12869-sapiens:norvegicus
3854,Homo sapiens,498,ENSP00000373114,HLA-A,3105,NULL,0.812,10733-sapiens:norvegicus
3855,Homo sapiens,498,ENSP00000352656,HLA-B,3106,NULL,0.492,10733-sapiens:norvegicus
3856,Homo sapiens,498,ENSP00000383245,HLA-C,3107,NULL,0.406,10733-sapiens:norvegicus
3857,Homo sapiens,498,ENSP00000372979,HLA-C,3107,NULL,0.376,10733-sapiens:norvegicus
3858,Homo sapiens,498,ENSP00000383521,HLA-G,3135,NULL,0.353,10733-sapiens:norvegicus
3859,Homo sapiens,498,ENSP00000366024,HLA-G,3135,NULL,0.353,10733-sapiens:norvegicus
3860,Homo sapiens,498,ENSP00000383506,HLA-G,3135,NULL,0.353,10733-sapiens:norvegicus
3861,Homo sapiens,498,ENSP00000379553,HLA-C,3107,NULL,0.338,10733-sapiens:norvegicus
3862,Homo sapiens,498,ENSP00000373091,HLA-E,3133,NULL,0.308,10733-sapiens:norvegicus
3863,Homo sapiens,498,ENSP00000373123,HLA-F,3134,NULL,0.286,10733-sapiens:norvegicus
3864,Homo sapiens,498,ENSP00000373008,HLA-F,3134,NULL,0.286,10733-sapiens:norvegicus
3865,Homo sapiens,498,ENSP00000259951,HLA-F,3134,NULL,0.278,10733-sapiens:norvegicus
3866,Rattus norvegicus,498,ENSRNOP00000050197,RT1-A1,24973,NULL,0.537,10733-sapiens:norvegicus
3867,Rattus norvegicus,498,ENSRNOP00000049460,RT1-CE3,414793,NULL,0.474,10733-sapiens:norvegicus
3868,Rattus norvegicus,498,ENSRNOP00000047044,RT1-CE4,414783,NULL,0.408,10733-sapiens:norvegicus
3869,Rattus norvegicus,498,ENSRNOP00000057830,RT1-CE7,368153,NULL,0.404,10733-sapiens:norvegicus
3870,Rattus norvegicus,498,ENSRNOP00000045388,RT1-CE2,414779,NULL,0.346,10733-sapiens:norvegicus
3871,Rattus norvegicus,498,ENSRNOP00000041135,RT1-CE5,309607,NULL,0.309,10733-sapiens:norvegicus
3872,Homo sapiens,253,ENSP00000254801,IGJ,3512,100%,1,13990-sapiens:norvegicus
3873,Homo sapiens,441,ENSP00000254301,LGALS3,3958,100%,1,11556-sapiens:norvegicus
3874,Rattus norvegicus,441,ENSRNOP00000014216,Lgals3,83781,100%,1,11556-sapiens:norvegicus
3875,Homo sapiens,234,ENSP00000261267,LYZ,4069,99%,1,14188-sapiens:norvegicus
3876,Rattus norvegicus,234,ENSRNOP00000007747,Lyz2,25211,97%,1,14188-sapiens:norvegicus
3877,Homo sapiens,269,ENSP00000010404,MGST1,4257,100%,1,13799-sapiens:norvegicus
3878,Rattus norvegicus,269,ENSRNOP00000010579,Mgst1,171341,100%,1,13799-sapiens:norvegicus
3879,Homo sapiens,1113,ENSP00000353408,MSN,4478,100%,1,4183-sapiens:norvegicus
3880,Homo sapiens,135,ENSP00000245185,MT2A,4502,10%,1,15031-sapiens:norvegicus
3881,Homo sapiens,135,ENSP00000330587,MT1H,4496,NULL,0.375,15031-sapiens:norvegicus
3882,Homo sapiens,135,ENSP00000290705,MT1A,4489,NULL,0.375,15031-sapiens:norvegicus
3883,Homo sapiens,135,ENSP00000369139,MT1G,4495,NULL,0.278,15031-sapiens:norvegicus
3884,Homo sapiens,135,ENSP00000378009,MT1F,4494,NULL,0.278,15031-sapiens:norvegicus
3885,Homo sapiens,135,ENSP00000334998,MT1B,4490,NULL,0.125,15031-sapiens:norvegicus
3886,Rattus norvegicus,135,ENSRNOP00000054706,LOC1003627,24567,88%,1,15031-sapiens:norvegicus
3887,Rattus norvegicus,135,ENSRNOP00000041060,LOC1003626,100362623,99%,1,15031-sapiens:norvegicus
3888,Rattus norvegicus,135,ENSRNOP00000055737,F1LNB1_RAT,100362769,NULL,0.588,15031-sapiens:norvegicus
3889,Homo sapiens,1164,ENSP00000305056,PCSK6,5046,100%,1,3868-sapiens:norvegicus
3890,Rattus norvegicus,1164,ENSRNOP00000052752,Pcsk6,25507,100%,1,3868-sapiens:norvegicus
3891,Homo sapiens,809,ENSP00000261712,PSMD11,5717,100%,1,6725-sapiens:norvegicus
3892,Rattus norvegicus,809,ENSRNOP00000008083,Psmd11,303353,100%,1,6725-sapiens:norvegicus
3893,Homo sapiens,193,ENSP00000357704,S100A4,6275,100%,1,14569-sapiens:norvegicus
3894,Rattus norvegicus,193,ENSRNOP00000015958,S100a4,24615,100%,1,14569-sapiens:norvegicus
3895,Homo sapiens,171,ENSP00000357709,S100A6,6277,100%,1,14754-sapiens:norvegicus
3896,Rattus norvegicus,171,ENSRNOP00000015612,S100a6,85247,100%,1,14754-sapiens:norvegicus
3897,Homo sapiens,498,ENSP00000006053,CX3CL1,6376,100%,1,10757-sapiens:norvegicus
3898,Rattus norvegicus,498,ENSRNOP00000022128,Cx3cl1,89808,100%,1,10757-sapiens:norvegicus
3899,Homo sapiens,985,ENSP00000356832,SGK1,6446,100%,1,5047-sapiens:norvegicus
3900,Rattus norvegicus,985,ENSRNOP00000046277,Sgk1,29517,100%,1,5047-sapiens:norvegicus
3901,Homo sapiens,1206,ENSP00000353224,TFRC,7037,100%,1,3623-sapiens:norvegicus
3902,Rattus norvegicus,1206,ENSRNOP00000002407,Tfrc,64678,100%,1,3623-sapiens:norvegicus
3903,Homo sapiens,498,ENSP00000306397,UQCRFS1,7386,100%,1,10754-sapiens:norvegicus
3904,Rattus norvegicus,498,ENSRNOP00000024609,Uqcrfs1,291103,100%,1,10754-sapiens:norvegicus
3905,Homo sapiens,4964,ENSP00000261405,VWF,7450,100%,1,106-sapiens:norvegicus
3906,Rattus norvegicus,4964,ENSRNOP00000026643,Vwf,116669,100%,1,106-sapiens:norvegicus
3907,Homo sapiens,371,ENSP00000294507,LAPTM5,7805,100%,1,12522-sapiens:norvegicus
3908,Rattus norvegicus,371,ENSRNOP00000039760,Laptm5,89783,100%,1,12522-sapiens:norvegicus
3909,Homo sapiens,100,ENSP00000368993,C5orf13,9315,100%,1,15227-sapiens:norvegicus
3910,Rattus norvegicus,100,ENSRNOP00000027739,Nrep,338475,100%,1,15227-sapiens:norvegicus
3911,Homo sapiens,242,ENSP00000371231,LITAF,9516,100%,1,14103-sapiens:norvegicus
3912,Rattus norvegicus,242,ENSRNOP00000003412,Litaf,65161,100%,1,14103-sapiens:norvegicus
3913,Homo sapiens,789,ENSP00000361001,KIAA0494,9813,100%,1,6943-sapiens:norvegicus
3914,Rattus norvegicus,789,ENSRNOP00000013471,RGD1310351,298425,100%,1,6943-sapiens:norvegicus
3915,Homo sapiens,753,ENSP00000319977,NDRG1,10397,100%,1,7360-sapiens:norvegicus
3916,Rattus norvegicus,753,ENSRNOP00000010811,Ndrg1,299923,100%,1,7360-sapiens:norvegicus
3917,Homo sapiens,839,ENSP00000371420,GPNMB,10457,100%,1,6369-sapiens:norvegicus
3918,Rattus norvegicus,839,ENSRNOP00000011945,Gpnmb,113955,100%,1,6369-sapiens:norvegicus
3919,Homo sapiens,706,ENSP00000347872,VAT1,10493,100%,1,7938-sapiens:norvegicus
3920,Rattus norvegicus,706,ENSRNOP00000028084,Vat1,287721,100%,1,7938-sapiens:norvegicus
3921,Homo sapiens,249,ENSP00000238633,NPC2,10577,100%,1,14034-sapiens:norvegicus
3922,Rattus norvegicus,249,ENSRNOP00000016076,Npc2,286898,100%,1,14034-sapiens:norvegicus
3923,Homo sapiens,774,ENSP00000358323,TXNIP,10628,100%,1,7112-sapiens:norvegicus
3924,Rattus norvegicus,774,ENSRNOP00000028793,Txnip,117514,100%,1,7112-sapiens:norvegicus
3925,Homo sapiens,342,ENSP00000262033,PTGES3,10728,100%,1,12931-sapiens:norvegicus
3926,Rattus norvegicus,342,ENSRNOP00000003787,Ptges3,362809,99%,1,12931-sapiens:norvegicus
3927,Homo sapiens,113,ENSP00000246551,HCST,10870,100%,1,15166-sapiens:norvegicus
3928,Rattus norvegicus,113,ENSRNOP00000028287,Hcst,474146,100%,1,15166-sapiens:norvegicus
3929,Homo sapiens,301,ENSP00000303145,TMED10,10972,100%,1,13428-sapiens:norvegicus
3930,Homo sapiens,1611,ENSP00000374195,RASA3,22821,100%,1,2075-sapiens:norvegicus
3931,Rattus norvegicus,1611,ENSRNOP00000024334,Rasa3,29372,100%,1,2075-sapiens:norvegicus
3932,Homo sapiens,504,ENSP00000363500,CLIC4,25932,100%,1,10650-sapiens:norvegicus
3933,Rattus norvegicus,504,ENSRNOP00000024464,Clic4,83718,100%,1,10650-sapiens:norvegicus
3934,Homo sapiens,631,ENSP00000361207,GHITM,27069,100%,1,8860-sapiens:norvegicus
3935,Rattus norvegicus,631,ENSRNOP00000018723,Ghitm,290596,100%,1,8860-sapiens:norvegicus
3936,Homo sapiens,144,ENSP00000367939,UQCRQ,27089,100%,1,14982-sapiens:norvegicus
3937,Rattus norvegicus,144,ENSRNOP00000009547,Uqcrq,497902,100%,1,14982-sapiens:norvegicus
3938,Homo sapiens,233,ENSP00000276062,NDUFB11,54539,100%,1,14196-sapiens:norvegicus
3939,Rattus norvegicus,233,ENSRNOP00000011183,Ndufb11,299310,95%,1,14196-sapiens:norvegicus
3940,Homo sapiens,1379,ENSP00000253382,ACSS2,55902,100%,1,2870-sapiens:norvegicus
3941,Rattus norvegicus,1379,ENSRNOP00000025612,Acss2,311569,100%,1,2870-sapiens:norvegicus
3942,Homo sapiens,391,ENSP00000267169,DIABLO,56616,100%,1,12253-sapiens:norvegicus
3943,Rattus norvegicus,391,ENSRNOP00000046476,Diablo,288753,100%,1,12253-sapiens:norvegicus
3944,Rattus norvegicus,391,ENSRNOP00000011308,D4A7Z5_RAT,100360940,NULL,0.896,12253-sapiens:norvegicus
3945,Homo sapiens,817,ENSP00000324392,RNF213,57674,100%,1,6629-sapiens:norvegicus
3946,Homo sapiens,525,ENSP00000259512,DERL1,79139,100%,1,10366-sapiens:norvegicus
3947,Rattus norvegicus,525,ENSRNOP00000007484,Derl1,362912,100%,1,10366-sapiens:norvegicus
3948,Homo sapiens,765,ENSP00000349616,ADIPOR2,79602,100%,1,7205-sapiens:norvegicus
3949,Rattus norvegicus,765,ENSRNOP00000010556,Adipor2,312670,100%,1,7205-sapiens:norvegicus
3950,Homo sapiens,249,ENSP00000370842,IL33,90865,100%,1,14032-sapiens:norvegicus
3951,Rattus norvegicus,249,ENSRNOP00000022056,Il33,361749,100%,1,14032-sapiens:norvegicus
3952,Homo sapiens,110,ENSP00000309572,TERT,7015,100%,1,1595-sapiens:cerevisiae
3953,Saccharomyces cerevisiae,110,YLR318W,EST2,851028,100%,1,1595-sapiens:cerevisiae
3954,Homo sapiens,807,ENSP00000375809,ERCC2,2068,100%,1,64-sapiens:cerevisiae
3955,Saccharomyces cerevisiae,807,YER171W,RAD3,856918,100%,1,64-sapiens:cerevisiae
3956,Homo sapiens,102,ENSP00000363641,TXN,7295,96%,1,1653-sapiens:cerevisiae
3957,Saccharomyces cerevisiae,102,YGR209C,TRX2,853123,70%,1,1653-sapiens:cerevisiae
3958,Saccharomyces cerevisiae,102,YLR043C,TRX1,850732,NULL,0.606,1653-sapiens:cerevisiae
3959,Homo sapiens,124,ENSP00000311857,PTPN2,5771,67%,1,1462-sapiens:cerevisiae
3960,Homo sapiens,124,ENSP00000360683,PTPN1,5770,NULL,0.465,1462-sapiens:cerevisiae
3961,Homo sapiens,124,ENSP00000363459,PTPN20A,26095,NULL,0.056,1462-sapiens:cerevisiae
3962,Homo sapiens,124,ENSP00000363350,PTPN20B,26095,NULL,0.056,1462-sapiens:cerevisiae
3963,Saccharomyces cerevisiae,124,YDL230W,PTP1,851368,100%,1,1462-sapiens:cerevisiae
