id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
1835,9376640,Metabolic rate changes proportionally to circadian frequency in tau mutant Syrian hamsters,NULL,Oklejewicz et al.,NULL,1997,J Biol Rhythms,12,413-422,NULL,NULL,0
1836,18411298,"CHIP deficiency decreases longevity, with accelerated aging phenotypes accompanied by altered protein quality control",NULL,Min et al.,NULL,2008,Mol Cell Biol,28,4018-4025,NULL,NULL,0
1837,16652371,Augmented cancer resistance and DNA damage response phenotypes in PPM1D null mice,NULL,Nannenga et al.,NULL,2006,Mol Carcinog,45,594-604,NULL,NULL,0
1838,16675955,ATM-Chk2-p53 activation prevents tumorigenesis at an expense of organ homeostasis upon Brca1 deficiency,NULL,Cao et al.,NULL,2006,EMBO J,25,2167-2177,NULL,NULL,0
1839,17716967,Overexpression of the cytosolic form of phosphoenolpyruvate carboxykinase (GTP) in skeletal muscle repatterns energy metabolism in the mouse,NULL,Hakimi et al.,NULL,2007,J Biol Chem,282,32844-32855,NULL,NULL,0
1840,17227869,Cdc42 GTPase-activating protein deficiency promotes genomic instability and premature aging-like phenotypes,NULL,Wang et al.,NULL,2007,Proc Natl Acad Sci U S A,104,1248-1253,NULL,NULL,0
1841,16847346,"Early aging and age-related pathologies in mice deficient in BMAL1, the core componentof the circadian clock",NULL,Kondratov et al.,NULL,2006,Genes Dev,20,1868-1873,NULL,NULL,0
1842,18418054,Disruption of the circadian clock due to the Clock mutation has discrete effects on aging and carcinogenesis,NULL,Antoch et al.,NULL,2008,Cell Cycle,7,1197-1204,NULL,NULL,0
1843,17681037,Loss of pregnancy-associated plasma protein A extends lifespan in mice,NULL,Conover and Bale,NULL,2007,Aging Cell,6,727-729,NULL,NULL,0
1844,17510462,Genetic deletion of pregnancy-associated plasma protein-A is associated with resistance to atherosclerotic lesion development in apolipoprotein E-deficient mice challenged with a high-fat diet,NULL,Harrington et al.,NULL,2007,Circ Res,100,1696-1702,NULL,NULL,0
1845,17662940,Type 5 adenylyl cyclase disruption increases longevity and protects against stress,NULL,Yan et al.,NULL,2007,Cell,130,247-258,NULL,NULL,0
1846,17347648,Metabolic control of muscle mitochondrial function and fatty acid oxidation through SIRT1/PGC-1alpha,NULL,Gerhart-Hines et al.,NULL,2007,EMBO J,26,1913-1923,NULL,NULL,0
1847,14999129,Regulation of transcriptional coactivator PGC-1alpha,NULL,Melloul and Stoffel,NULL,2004,Sci Aging Knowledge Environ,2004,pe9,NULL,NULL,1
1848,17895430,Reduction in glutathione peroxidase 4 increases life span through increased sensitivity to apoptosis,NULL,Ran et al.,NULL,2007,J Gerontol A Biol Sci Med Sci,62,932-942,NULL,NULL,0
1849,17403371,Reduced TOR signaling extends chronological life span via increased respiration and upregulation of mitochondrial gene expression,NULL,Bonawitz et al.,NULL,2007,Cell Metab,5,265-277,NULL,NULL,0
1850,18054318,Respiratory uncoupling in skeletal muscle delays death and diminishes age-related disease,NULL,Gates et al.,NULL,2007,Cell Metab,6,497-505,NULL,NULL,0
1851,16436388,Regulation of fibroblast growth factor-23 signaling by klotho,NULL,Kurosu et al.,NULL,2006,J Biol Chem,281,6120-6123,NULL,NULL,0
1852,17086194,Klotho converts canonical FGF receptor into a specific receptor for FGF23,NULL,Urakawa et al.,NULL,2006,Nature,444,770-774,NULL,NULL,0
1853,16436465,Premature aging-like phenotype in fibroblast growth factor 23 null mice is a vitamin D-mediated process,NULL,Razzaque et al.,NULL,2006,FASEB J,20,720-722,NULL,NULL,0
1854,17872905,"Lack of fibulin-3 causes early aging and herniation, but not macular degeneration in mice",NULL,McLaughlin et al.,NULL,2007,Hum Mol Genet,16,3059-3070,NULL,NULL,0
1855,17183314,A new progeroid syndrome reveals that genotoxic stress suppresses the somatotroph axis,NULL,Niedernhofer et al.,NULL,2006,Nature,444,1038-1043,NULL,NULL,0
1856,17173483,Adaptive stress response in segmental progeria resembles long-lived dwarfism and calorie restriction in mice,NULL,van de Ven et al.,NULL,2006,PLoS Genet,2,e192,NULL,NULL,0
1857,17020410,Rescue of progeria in trichothiodystrophy by homozygous lethal Xpd alleles,NULL,Andressoo et al.,NULL,2006,PLoS Biol,4,e322,NULL,NULL,0
1858,16904611,An Xpd mouse model for the combined xeroderma pigmentosum/Cockayne syndrome exhibiting both cancer predisposition and segmental progeria,NULL,Andressoo et al.,NULL,2006,Cancer Cell,10,121-132,NULL,NULL,0
1859,10617473,Heterozygous germ line hCHK2 mutations in Li-Fraumeni syndrome,NULL,Bell et al.,NULL,1999,Science,286,2528-2531,NULL,NULL,0
1860,10435585,Mammalian Chk2 is a downstream effector of the ATM-dependent DNA damage checkpoint pathway,NULL,Chaturvedi et al.,NULL,1999,Oncogene,18,4047-4054,NULL,NULL,0
1892,9630227,"Stat5a and Stat5b proteins have essential and nonessential, or redundant, roles in cytokine responses",NULL,Teglund et al.,NULL,1998,Cell,93,841-850,NULL,NULL,0
1862,15492928,CHEK2 is a multiorgan cancer susceptibility gene,NULL,Cybulski et al.,NULL,2004,Am J Hum Genet,75,1131-1135,NULL,NULL,0
1863,10710310,DNA damage-induced activation of p53 by the checkpoint kinase Chk2,NULL,Hirao et al.,NULL,2000,Science,287,1824-1827,NULL,NULL,0
1864,18371340,Deletion of the developmentally essential gene ATR in adult mice leads to age-related phenotypes and stem cell loss,NULL,Ruzankina et al.,NULL,2007,Cell Stem Cell,1,113-126,NULL,NULL,0
1865,17360649,Circadian and CLOCK-controlled regulation of the mouse transcriptome and cell proliferation,NULL,Miller et al.,NULL,2007,Proc Natl Acad Sci U S A,104,3342-3347,NULL,NULL,0
1866,16507766,Dual role of the CLOCK/BMAL1 circadian complex in transcriptional regulation,NULL,Kondratov et al.,NULL,2006,FASEB J,20,530-532,NULL,NULL,0
1867,12897057,BMAL1-dependent circadian oscillation of nuclear CLOCK: posttranslational events induced by dimerization of transcriptional activators of the mammalian clock system,NULL,Kondratov et al.,NULL,2003,Genes Dev,17,1921-1932,NULL,NULL,0
1868,15689397,Circadian sensitivity to the chemotherapeutic agent cyclophosphamide depends on the functional status of the CLOCK/BMAL1 transactivation complex,NULL,Gorbacheva et al.,NULL,2005,Proc Natl Acad Sci U S A,102,3407-3412,NULL,NULL,0
1869,11792850,A mutation in the peroxisome proliferator-activated receptor gamma-binding site in the gene for the cytosolic form of phosphoenolpyruvate carboxykinase reduces adipose tissue size and fat content in mice,NULL,Olswang et al.,NULL,2002,Proc Natl Acad Sci U S A,99,625-630,NULL,NULL,0
1870,16510873,Cdc42 controls progenitor cell differentiation and beta-catenin turnover in skin,NULL,Wu et al.,NULL,2006,Genes Dev,20,571-585,NULL,NULL,0
1871,17124323,Dissecting the functions of the mammalian clock protein BMAL1 by tissue-specific rescue in mice,NULL,McDearmon et al.,NULL,2006,Science,314,1304-1308,NULL,NULL,0
1872,9160755,Positional cloning of the mouse circadian Clock gene,NULL,King et al.,NULL,1997,Cell,89,641-653,NULL,NULL,0
1873,11301000,Chimera analysis of the Clock mutation in mice shows that complex cellular integration determines circadian behavior,NULL,Low-Zeddies and Takahashi,NULL,2001,Cell,105,25-42,NULL,NULL,0
1874,15845877,Obesity and metabolic syndrome in circadian Clock mutant mice,NULL,Turek et al.,NULL,2005,Science,308,1043-1045,NULL,NULL,0
1875,17379666,Mania-like behavior induced by disruption of CLOCK,NULL,Roybal et al.,NULL,2007,Proc Natl Acad Sci U S A,104,6406-6411,NULL,NULL,0
1876,12539045,Heterozygous disruption of Hic1 predisposes mice to a gender-dependent spectrum of malignant tumors,NULL,Chen et al.,NULL,2003,Nat Genet,33,197-202,NULL,NULL,0
1877,16079258,Disruption of insulin-like growth factor-II imprinting during embryonic development rescues the dwarf phenotype of mice null for pregnancy-associated plasma protein-A,NULL,Bale and Conover,NULL,2005,J Endocrinol,186,325-331,NULL,NULL,0
1878,18566100,Metabolic consequences of PAPP-A deficiency in mice:exploring possible relationship to the longevity phenotype,NULL,Conover et al.,NULL,2008,J Endocrinol,198,599-605,NULL,NULL,0
1879,14973274,Metalloproteinase pregnancy-associated plasma protein A is a critical growth regulatory factor during fetal development,NULL,Conover et al.,NULL,2004,Development,131,1187-1194,NULL,NULL,0
1880,11557972,Control of hepatic gluconeogenesis through the transcriptional coactivator PGC-1,NULL,Yoon et al.,NULL,2001,Nature,413,131-138,NULL,NULL,0
1881,12181572,Transcriptional co-activator PGC-1-alpha drives the formation of slow-twitch muscle fibres,NULL,Lin et al.,NULL,2002,Nature,418,797-801,NULL,NULL,0
1882,12574632,Mitochondrial biogenesis in mammals: the role of endogenous nitric oxide,NULL,Nisoli et al.,NULL,2003,Science,299,896-899,NULL,NULL,0
1883,16775082,Transverse aortic constriction leads to accelerated heart failure in mice lacking PPAR-gamma coactivator 1-alpha,NULL,Arany et al.,NULL,2006,Proc Natl Acad Sci U S A,103,10086-10091,NULL,NULL,0
1884,17476214,Transcriptional coactivator PGC-1-alpha integrates the mammalian clock and energy metabolism,NULL,Liu et al.,NULL,2007,Nature,447,477-481,NULL,NULL,0
1885,14966565,Targeted ablation of Fgf23 demonstrates an essential physiological role of FGF23 in phosphate and vitamin D metabolism,NULL,Shimada et al.,NULL,2004,J Clin Invest,113,561-568,NULL,NULL,0
1886,11062477,Autosomal dominant hypophosphataemic rickets is associated with mutations in FGF23,NULL,ADHR Consortium,NULL,2000,Nat Genet,26,345-348,NULL,NULL,0
1887,16151858,A novel homozygous missense mutation in FGF23 causes familial tumoral calcinosis associated with disseminated visceral calcification,NULL,Chefetz et al.,NULL,2005,Hum Genet,118,261-266,NULL,NULL,0
1888,9139827,Mice lacking mitochondrial uncoupling protein are cold-sensitive but not obese,NULL,Enerback et al.,NULL,1997,Nature,387,90-94,NULL,NULL,0
1889,10369267,A single EFEMP1 mutation associated with both malattia leventinese and Doyne honeycomb retinal dystrophy,NULL,Stone et al.,NULL,1999,Nat Genet,22,199-202,NULL,NULL,0
1890,12242346,Aberrant accumulation of EFEMP1 underlies drusen formation in malattia leventinese and age-related macular degeneration,NULL,Marmorstein et al.,NULL,2002,Proc Natl Acad Sci U S A,99,13067-13072,NULL,NULL,0
1891,8797827,Xeroderma pigmentosum group F caused by a defect in a structure-specific DNA repair endonuclease,NULL,Sijbers et al.,NULL,1996,Cell,86,811-822,NULL,NULL,0
1861,9579555,Homozygous R788W point mutation in the XPF gene of a patient with xeroderma pigmentosum and late-onset neurologic disease,NULL,Sijbers et al.,NULL,1998,J Invest Dermatol,110,832-836,NULL,NULL,0
1893,11586954,Pregnancy-associated plasma protein A as a marker of acute coronary syndromes,NULL,Bayes-Genis et al.,NULL,2001,N Engl J Med,345,1022-1029,NULL,NULL,0
1894,16940753,DeltaNp63alpha overexpression induces downregulation of Sirt1 and an accelerated aging phenotype in the mouse,NULL,Sommer et al.,NULL,2006,Cell Cycle,5,2005-2011,NULL,NULL,0
1895,18337721,SIRT6 is a histone H3 lysine 9 deacetylase that modulates telomeric chromatin,NULL,Michishita et al.,NULL,2008,Nature,452,492-496,NULL,NULL,0
1896,18203716,Regulation of WRN protein cellular localization and enzymatic activities by SIRT1-mediated deacetylation,NULL,Li et al.,NULL,2008,J Biol Chem,283,7590-7598,NULL,NULL,0
1897,18599449,Sirt1 protects against high-fat diet-induced metabolic damage,NULL,Pfluger et al.,NULL,2008,Proc Natl Acad Sci U S A,105,9793-9798,NULL,NULL,0
1898,17877786,SIRT1 transgenic mice show phenotypes resembling calorie restriction,NULL,Bordone et al.,NULL,2007,Aging Cell,6,759-767,NULL,NULL,0
1899,18443001,Premature aging in mice activates a systemic metabolic response involving autophagy induction,NULL,Marino et al.,NULL,2008,Hum Mol Genet,17,2196-2211,NULL,NULL,0
1900,18242175,Regulation of SIRT6 protein levels by nutrient availability,NULL,Kanfi et al.,NULL,2008,FEBS Lett,582,543-548,NULL,NULL,0
1901,17908559,SIRT1 improves insulin sensitivity under insulin-resistant conditions by repressing PTP1B,NULL,Sun et al.,NULL,2007,Cell Metab,6,307-319,NULL,NULL,0
1902,17973971,"Influence of cardiac-specific overexpression of insulin-like growth factor 1 on lifespan and aging-associated changes in cardiac intracellular Ca2+ homeostasis, protein damage and apoptotic protein expression",NULL,Li and Ren,NULL,2007,Aging Cell,6,799-806,NULL,NULL,0
1903,18242663,Mutant alleles of HD improve the life span of p53(-/-) mice,NULL,Ryan and Scrable,NULL,2008,Mech Ageing Dev,129,238-241,NULL,NULL,0
1904,18256394,Phenotype and course of Hutchinson-Gilford progeria syndrome,NULL,Merideth et al.,NULL,2008,N Engl J Med,358,592-604,NULL,NULL,0
1905,18239123,Oocyte-specific deletion of Pten causes premature activation of the primordial follicle pool,NULL,Reddy et al.,NULL,2008,Science,319,611-613,NULL,NULL,0
1906,17875923,"Deletion of Ku70, Ku80, or both causes early aging without substantially increased cancer",NULL,Li et al.,NULL,2007,Mol Cell Biol,27,8205-8214,NULL,NULL,0
1907,18510924,XPD helicase structures and activities: insights into the cancer and aging phenotypes from XPD mutations,NULL,Fan et al.,NULL,2008,Cell,133,789-800,NULL,NULL,0
1908,18316725,Functionally significant insulin-like growth factor I receptor mutations in centenarians,NULL,Suh et al.,NULL,2008,Proc Natl Acad Sci U S A,105,3438-3442,NULL,NULL,0
1909,18301748,A combination of genomic approaches reveals the role of FOXO1a in regulating an oxidative stress response pathway,NULL,de Candia et al.,NULL,2008,PLoS ONE,3,e1670,NULL,NULL,0
1910,18001293,Mitochondrial gene expression and increased oxidative metabolism: role in increased lifespan of fat-specific insulin receptor knock-out mice,NULL,Katic et al.,NULL,2007,Aging Cell,6,827-839,NULL,NULL,0
1911,16845389,"Neuronal PTP1B regulates body weight, adiposity and leptin action",NULL,Bence et al.,NULL,2006,Nat Med,12,917-924,NULL,NULL,0
1912,11970899,Attenuation of leptin action and regulation of obesity by protein tyrosine phosphatase 1B,NULL,Cheng et al.,NULL,2002,Dev Cell,2,497-503,NULL,NULL,0
1913,18516091,Opposing roles for p16 Ink4a and p19 Arf in senescence and ageing caused by BubR1 insufficiency,NULL,Baker et al.,NULL,2008,Nat Cell Biol,10,825-836,NULL,NULL,0
1914,17502379,Hypoxia-inducible factor 1alpha is regulated by the mammalian target of rapamycin (mTOR) via an mTOR signaling motif,NULL,Land and Tee,NULL,2007,J Biol Chem,282,20534-20543,NULL,NULL,0
1915,17889646,Heat shock factor 1 is a powerful multifaceted modifier of carcinogenesis,NULL,Dai et al.,NULL,2007,Cell,130,1005-1018,NULL,NULL,0
1916,17469202,Increased progerin expression associated with unusual LMNA mutations causes severe progeroid syndromes,NULL,Moulson et al.,NULL,2007,Hum Mutat,28,882-889,NULL,NULL,0
1917,17637672,Delayed ageing through damage protection by the Arf/p53 pathway,NULL,Matheu et al.,NULL,2007,Nature,448,375-379,NULL,NULL,0
1918,17072335,Diminished lifespan and acute stress-induced death in DNA-PKcs-deficient mice with limiting telomeres,NULL,Wong et al.,NULL,2007,Oncogene,26,2815-2821,NULL,NULL,0
1919,17641201,Brain IRS2 signaling coordinates life span and nutrient homeostasis,NULL,Taguchi et al.,NULL,2007,Science,317,369-372,NULL,NULL,0
1920,16324156,Thioredoxin is related to life span regulation and oxidative stress response in Caenorhabditis elegans,NULL,Jee et al.,NULL,2005,Genes Cells,10,1203-1210,NULL,NULL,0
1921,17581637,SIRT1 deacetylase protects against neurodegeneration in models for Alzheimer's disease and amyotrophic lateral sclerosis,NULL,Kim et al.,NULL,2007,EMBO J,26,3169-3179,NULL,NULL,0
1922,18590691,SirT1 inhibition reduces IGF-I/IRS-2/Ras/ERK1/2 signaling and protects neurons,NULL,Li et al.,NULL,2008,Cell Metab,8,38-48,NULL,NULL,0
1563,8843194,"Targeted disruption of ATM leads to growth retardation, chromosomal fragmentation during meiosis, immune defects, and thymic lymphoma",NULL,Xu et al.,NULL,1996,Genes Dev,10,2411-2422,NULL,NULL,0
1924,17928362,Evidence for lifespan extension and delayed age-related biomarkers in insulin receptor substrate 1 null mice,NULL,Selman et al.,NULL,2008,FASEB J,22,807-818,NULL,NULL,0
1925,17690294,Augmented Wnt signaling in a mammalian model of accelerated aging,NULL,Liu et al.,NULL,2007,Science,317,803-806,NULL,NULL,0
1926,17373631,Insulin-like growth factor-I controls BRCA1 gene expression through activation of transcription factor Sp1,NULL,Maor et al.,NULL,2007,Horm Metab Res,39,179-185,NULL,NULL,0
1927,17360389,Absence of the proapoptotic Bax protein extends fertility and alleviates age-related health complications in female mice,NULL,Perez et al.,NULL,2007,Proc Natl Acad Sci U S A,104,5229-5234,NULL,NULL,0
1928,17652964,Peroxisome proliferator-activated receptor-alpha deficiency protects aged mice from insulin resistance induced by high-fat diet,NULL,Cha et al.,NULL,2007,Am J Nephrol,27,479-482,NULL,NULL,0
1929,17664422,Cellular senescence is an important mechanism of tumor regression upon c-Myc inactivation,NULL,Wu et al.,NULL,2007,Proc Natl Acad Sci U S A,104,13028-13033,NULL,NULL,0
1930,17446436,Sirt1 regulates aging and resistance to oxidative stress in the heart,NULL,Alcendor et al.,NULL,2007,Circ Res,100,1512-1521,NULL,NULL,0
1931,17301052,Thioredoxin suppresses Parkin-associated endothelin receptor-like receptor-induced neurotoxicity and extends longevity in Drosophila,NULL,Umeda-Kameyama et al.,NULL,2007,J Biol Chem,282,11180-11187,NULL,NULL,0
1113,10202142,"CLK-1 controls respiration, behavior and aging in the nematode Caenorhabditis elegans",NULL,Felkai et al.,NULL,1999,EMBO J,18,1783-1792,NULL,NULL,0
1933,12426394,"Super p53 mice exhibit enhanced DNA damage response, are tumor resistant and age normally",NULL,Garcia-Cao et al.,NULL,2002,EMBO J,21,6225-6235,NULL,NULL,0
1934,17326724,Impaired genome maintenance suppresses the growth hormone--insulin-like growth factor 1 axis in mice with Cockayne syndrome,NULL,van der Pluijm et al.,NULL,2007,PLoS Biol,5,e2,NULL,NULL,0
1935,17180656,"Strong expression of a longevity-related protein, SIRT1, in Bowen's disease",NULL,Hida et al.,NULL,2007,Arch Dermatol Res,299,103-106,NULL,NULL,0
1936,16923962,Hormonal control of androgen receptor function through SIRT1,NULL,Fu et al.,NULL,2006,Mol Cell Biol,26,8122-8135,NULL,NULL,0
1937,17254970,FoxOs are critical mediators of hematopoietic stem cell resistance to physiologic oxidative stress,NULL,Tothova et al.,NULL,2007,Cell,128,325-339,NULL,NULL,0
1938,17569864,alpha-Klotho as a regulator of calcium homeostasis,NULL,Imura et al.,NULL,2007,Science,316,1615-1618,NULL,NULL,0
1939,17129739,"Hippocampal long-term potentiation, memory, and longevity in mice that overexpress mitochondrial superoxide dismutase",NULL,Hu et al.,NULL,2007,Neurobiol Learn Mem,87,372-384,NULL,NULL,0
1940,15130751,Effects of simultaneous over-expression of Cu/ZnSOD and MnSOD on Drosophila melanogaster life span,NULL,Sun et al.,NULL,2004,Mech Ageing Dev,125,341-349,NULL,NULL,0
1941,17201740,Cardiac-specific overexpression of catalase prolongs lifespan and attenuates ageing-induced cardiomyocyte contractile dysfunction and protein damage,NULL,Wu et al.,NULL,2007,Clin Exp Pharmacol Physiol,34,81-87,NULL,NULL,0
1942,17609671,A new mutation in TP63 is associated with age-related pathology,NULL,Holder-Espinasse et al.,NULL,2007,Eur J Hum Genet,15,1115-1120,NULL,NULL,1
1058,9821948,Role of Hsp70 in regulation of stress-kinase JNK: implications in apoptosis and aging,NULL,Gabai et al.,NULL,1998,FEBS Lett,438,01-Apr,NULL,NULL,1
1944,11978814,Activation of c-Jun N-terminal kinase and p38 in an Alzheimer's disease model is associated with amyloid deposition,NULL,Savage et al.,NULL,2002,J Neurosci,22,3376-3385,NULL,NULL,0
1945,16957738,Increasing p16INK4a expression decreases forebrain progenitors and neurogenesis during ageing,NULL,Molofsky et al.,NULL,2006,Nature,443,448-452,NULL,NULL,0
1946,17122775,p63 protects the female germ line during meiotic arrest,NULL,Suh et al.,NULL,2006,Nature,444,624-628,NULL,NULL,0
1947,16957737,p16INK4a induces an age-dependent decline in islet regenerative potential,NULL,Krishnamurthy et al.,NULL,2006,Nature,443,453-457,NULL,NULL,0
1948,16957735,Stem-cell ageing modified by the cyclin-dependent kinase inhibitor p16INK4a,NULL,Janzen et al.,NULL,2006,Nature,443,421-426,NULL,NULL,0
239,8247153,A C. elegans mutant that lives twice as long as wild type,NULL,Kenyon et al.,NULL,1993,Nature,366,461-464,NULL,NULL,0
1532,15496407,Transgenic mice overexpressing glutathione peroxidase 4 are protected against oxidative stress-induced apoptosis,NULL,Ran et al.,NULL,2004,J Biol Chem,279,55137-55146,NULL,NULL,0
1155,10638529,AlphaMUPA mice: a transgenic model for increased life span,NULL,Miskin et al.,NULL,1999,Neurobiol Aging,20,555-564,NULL,NULL,0
1943,17854771,A mev-1-like dominant-negative SdhC increases oxidative stress and reduces lifespan in Drosophila,NULL,Tsuda et al.,NULL,2007,Biochem Biophys Res Commun,363,342-346,NULL,NULL,0
1932,17082459,Transgenic mice with a reduced core body temperature have an increased life span,NULL,Conti et al.,NULL,2006,Science,314,825-828,NULL,NULL,0
993,9593409,Circulating concentrations of insulin-like growth factor-I and risk of breast cancer,NULL,Hankinson et al.,NULL,1998,Lancet,351,1393-1396,NULL,NULL,0
1226,11106682,"Plasma insulin-like growth factor-I, insulin-like growth factor-binding proteins, and prostate cancer risk: a prospective study",NULL,Stattin et al.,NULL,2000,J Natl Cancer Inst,92,1910-1917,NULL,NULL,0
1923,10752709,Low serum IGF-1 and occurrence of osteoporotic fractures in postmenopausal women,NULL,Garnero et al.,NULL,2000,Lancet,355,898-899,NULL,NULL,0
279,12049864,Circulating concentrations of insulin-like growth factor-I and development of glucose intolerance: a prospective observational study,NULL,Sandhu et al.,NULL,2002,Lancet,359,1740-1745,NULL,NULL,0
1949,18073191,The telomerase database.,,Podlevsky et al.,,2008,Nucleic Acids Res.,36,D339-D343,,,NULL
1950,20605919,Role of progerin-induced telomere dysfunction in HGPS premature cellular senescence.,,Benson et al.,,2010,J. Cell. Sci.,123,2605-2612,,,NULL
1951,21807766,The accumulation of un-repairable DNA damage in laminopathy progeria fibroblasts is caused by ROS generation and is prevented by treatment with N-acetyl cysteine.,,Richards et al.,,2011,Hum. Mol. Genet.,20,3997-4004,,,NULL
1952,20679996,Longevity of the hypopituitary patients from the island Krk: a follow-up study.,,Krzisnik et al.,,2010,Pediatr Endocrinol Rev,7,357-362,,,NULL
1953,15928081,The coordinate regulation of the p53 and mTOR pathways in cells.,,Feng et al.,,2005,Proc. Natl. Acad. Sci. U.S.A.,102,8204-8209,,,NULL
1954,21113129,ROS-mediated amplification of AKT/mTOR signalling pathway leads to myeloproliferative syndrome in Foxo3(-/-) mice.,,Yalcin et al.,,2010,EMBO J.,29,4118-4131,,,NULL
1955,22706308,NF-kB inhibition delays DNA damage-induced senescence and aging in mice.,,Tilstra et al.,,2012,J. Clin. Invest.,122,2601-2612,,,NULL
1956,18936166,Rapid recruitment of BRCA1 to DNA double-strand breaks is dependent on its association with Ku80.,,Wei et al.,,2008,Mol. Cell. Biol.,28,7380-7393,,,NULL
1957,22120149,Neocortical and hippocampal amyloid-beta and tau measures associate with dementia in the oldest-old.,,Robinson et al.,,2011,Brain,134,3708-3715,,,NULL
1958,22801501,A mutation in APP protects against Alzheimer's disease and age-related cognitive decline.,,Jonsson et al.,,2012,Nature,488,96-99,,,NULL
1959,21873593,Thioredoxin 1 overexpression extends mainly the earlier part of life span in mice.,,Pérez et al.,,2011,J. Gerontol. A Biol. Sci. Med. Sci.,66,1286-1299,,,NULL
1960,22132081,Does reduced IGF-1R signaling in Igf1r+/- mice alter aging?,,Bokov et al.,,2011,PLoS ONE,6,e26891,,,NULL
1961,22665934,"Mouse hematopoietic cell-targeted STAT3 deletion: stem/progenitor cell defects, mitochondrial dysfunction, ROS overproduction, and a rapid aging-like phenotype.",,Mantel et al.,,2012,Blood,,,,,NULL
1962,21880916,"Accelerated age-related cognitive decline and neurodegeneration, caused by deficient DNA repair.",,Borgesius et al.,,2011,J. Neurosci.,31,12543-12553,,,NULL
1963,21459046,Premature ageing of the immune system underlies immunodeficiency in ataxia telangiectasia.,,Exley et al.,,2011,Clin. Immunol.,140,26-36,,,NULL
1964,21109199,Targeted expression of catalase to mitochondria prevents age-associated reductions in mitochondrial function and insulin resistance.,,Lee et al.,,2010,Cell Metab.,12,668-674,,,NULL
1965,21108731,Accelerated aging phenotype in mice with conditional deficiency for mitochondrial superoxide dismutase in the connective tissue.,,Treiber et al.,,2011,Aging Cell,10,239-254,,,NULL
1966,22367546,The sirtuin SIRT6 regulates lifespan in male mice.,,Kanfi et al.,,2012,Nature,483,218-221,,,NULL
1967,22546858,SIRT1 protects against emphysema via FOXO3-mediated reduction of premature senescence in mice.,,Yao et al.,,2012,J. Clin. Invest.,122,2032-2045,,,NULL
1968,22169038,SIRT1 activates MAO-A in the brain to mediate anxiety and exploratory drive.,,Libert et al.,,2011,Cell,147,1459-1472,,,NULL
1969,20023410,The life span-prolonging effect of sirtuin-1 is mediated by autophagy.,,Morselli et al.,,2010,Autophagy,6,186-188,,,1
1970,19229036,Stress-inducible regulation of heat shock factor 1 by the deacetylase SIRT1.,,Westerheide et al.,,2009,Science,323,1063-1066,,,NULL
1971,21799924,Liver-derived IGF-I regulates mean life span in mice.,,Svensson et al.,,2011,PLoS ONE,6,e22640,,,NULL
1972,20222901,FoxO1 is involved in the antineoplastic effect of calorie restriction.,,Yamaza et al.,,2010,Aging Cell,9,372-382,,,NULL
1973,19390085,Bmi-1 regulates the Ink4a/Arf locus to control pancreatic beta-cell proliferation.,,Dhawan et al.,,2009,Genes Dev.,23,906-911,,,NULL
1974,19907431,Bmi-1 reduction plays a key role in physiological and premature aging of primary human keratinocytes.,,Cordisco et al.,,2010,J. Invest. Dermatol.,130,1048-1062,,,NULL
1975,20477760,A role for the Werner syndrome protein in epigenetic inactivation of the pluripotency factor Oct4.,,Smith et al.,,2010,Aging Cell,9,580-591,,,NULL
1976,21399611,p38MAPK is a novel DNA damage response-independent regulator of the senescence-associated secretory phenotype.,,Freund et al.,,2011,EMBO J.,30,1536-1548,,,NULL
1977,19549878,Resistance to age-dependent thymic atrophy in long-lived mice that are deficient in pregnancy-associated plasma protein A.,,Vallejo et al.,,2009,Proc. Natl. Acad. Sci. U.S.A.,106,11252-11257,,,NULL
1978,19072255,"Over-expression of heat shock protein 70 in mice is associated with growth retardation, tumor formation, and early death.",,Vanhooren et al.,,2008,Rejuvenation Res,11,1013-1020,,,NULL
1979,22048312,Clearance of p16Ink4a-positive senescent cells delays ageing-associated disorders.,,Baker et al.,,2011,Nature,479,232-236,,,NULL
1980,22078881,NCoR1 is a conserved physiological modulator of muscle mass and oxidative function.,,Yamamoto et al.,,2011,Cell,147,827-839,,,NULL
1981,19385039,Expression of human uncoupling protein-3 in Drosophila insulin-producing cells increases insulin-like peptide (DILP) levels and shortens lifespan.,,Humphrey et al.,,2009,Exp. Gerontol.,44,316-327,,,NULL
1982,19141680,Uncoupling protein-2 regulates lifespan in mice.,,Andrews and Horvath,,2009,Am. J. Physiol. Endocrinol. Metab.,296,E621-E627,,,NULL
1983,19196970,Association of FOXO3A variation with human longevity confirmed in German centenarians.,,Flachsbart et al.,,2009,Proc. Natl. Acad. Sci. U.S.A.,106,2700-2705,,,NULL
1984,19426753,Overexpression of FOXO1 in skeletal muscle does not alter longevity in mice.,,Chiba et al.,,2009,Mech. Ageing Dev.,130,420-428,,,NULL
1985,20519497,Uncoupling of acetylation from phosphorylation regulates FoxO1 function independent of its subcellular localization.,,Qiang et al.,,2010,J. Biol. Chem.,285,27396-27401,,,NULL
1986,21149440,FoxO1 mediates an autofeedback loop regulating SIRT1 expression.,,Xiong et al.,,2011,J. Biol. Chem.,286,5289-5299,,,NULL
1987,18765803,FOXO3A genotype is strongly associated with human longevity.,,Willcox et al.,,2008,Proc. Natl. Acad. Sci. U.S.A.,105,13987-13992,,,NULL
