"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
4848,"Saccharomyces cerevisiae",1711,"YDR217C","RAD9",851803,"100%",1,"1711-elegans:cerevisiae"
4849,"Caenorhabditis elegans",726,"CE03827","let-60",178104,"13%",1,"726-elegans:cerevisiae"
4850,"Saccharomyces cerevisiae",726,"YOR101W","RAS1",854268,"100%",1,"726-elegans:cerevisiae"
4851,"Saccharomyces cerevisiae",726,"YNL098C","RAS2",855625,NULL,0.331,"726-elegans:cerevisiae"
4852,"Caenorhabditis elegans",726,"CE03827","let-60",178104,"13%",1,"726-elegans:cerevisiae"
4853,"Saccharomyces cerevisiae",726,"YOR101W","RAS1",854268,"100%",1,"726-elegans:cerevisiae"
4854,"Saccharomyces cerevisiae",726,"YNL098C","RAS2",855625,NULL,0.331,"726-elegans:cerevisiae"
4855,"Caenorhabditis elegans",959,"CE04004","C16A3.4",175905,"100%",1,"959-elegans:cerevisiae"
4856,"Saccharomyces cerevisiae",959,"YBR267W","REI1",852569,"100%",1,"959-elegans:cerevisiae"
4857,"Saccharomyces cerevisiae",959,"YLR387C","REH1",851103,NULL,0.099,"959-elegans:cerevisiae"
4858,"Caenorhabditis elegans",152,"CE29563","rha-2",176207,"99%",1,"152-elegans:cerevisiae"
4859,"Saccharomyces cerevisiae",152,"YMR128W","ECM16",855158,"99%",1,"152-elegans:cerevisiae"
4860,"Caenorhabditis elegans",1320,"CE04595","rhi-1",180721,"100%",1,"1320-elegans:cerevisiae"
4861,"Saccharomyces cerevisiae",1320,"YDL135C","RDI1",851420,"100%",1,"1320-elegans:cerevisiae"
4862,"Caenorhabditis elegans",158,"CE08952","hda-1",179959,"99%",1,"158-elegans:cerevisiae"
4863,"Caenorhabditis elegans",158,"CE18116","hda-3",173074,NULL,0.103,"158-elegans:cerevisiae"
4864,"Saccharomyces cerevisiae",158,"YNL330C","RPD3",855386,"99%",1,"158-elegans:cerevisiae"
4865,"Caenorhabditis elegans",686,"CE08034","rpl-19",172201,"100%",1,"686-elegans:cerevisiae"
4866,"Saccharomyces cerevisiae",686,"YBL027W","RPL19B",852254,"100%",1,"686-elegans:cerevisiae"
4867,"Saccharomyces cerevisiae",686,"YBR084C-A","RPL19A",852254,"100%",1,"686-elegans:cerevisiae"
4868,"Caenorhabditis elegans",349,"CE07669","rpl-4",172074,"100%",1,"349-elegans:cerevisiae"
4869,"Saccharomyces cerevisiae",349,"YDR012W","RPL4B",851575,"100%",1,"349-elegans:cerevisiae"
4870,"Saccharomyces cerevisiae",349,"YBR031W","RPL4A",852319,"100%",1,"349-elegans:cerevisiae"
4871,"Caenorhabditis elegans",814,"CE01380","rpl-9",176071,"100%",1,"814-elegans:cerevisiae"
4872,"Saccharomyces cerevisiae",814,"YNL067W","RPL9B",855658,"100%",1,"814-elegans:cerevisiae"
4873,"Saccharomyces cerevisiae",814,"YGL147C","RPL9A",852730,NULL,0.968,"814-elegans:cerevisiae"
4874,"Caenorhabditis elegans",478,"CE01543","rpl-10",174311,"100%",1,"478-elegans:cerevisiae"
4875,"Saccharomyces cerevisiae",478,"YLR075W","RPL10",850764,"100%",1,"478-elegans:cerevisiae"
4876,"Caenorhabditis elegans",1265,"CE20168","rpl-31",173235,"100%",1,"1265-elegans:cerevisiae"
4877,"Saccharomyces cerevisiae",1265,"YLR406C","RPL31B",851122,"100%",1,"1265-elegans:cerevisiae"
4878,"Saccharomyces cerevisiae",1265,"YDL075W","RPL31A",851484,"100%",1,"1265-elegans:cerevisiae"
4879,"Caenorhabditis elegans",1193,"CE00744","rpl-6",176015,"100%",1,"1193-elegans:cerevisiae"
4880,"Saccharomyces cerevisiae",1193,"YLR448W","RPL6B",851169,"100%",1,"1193-elegans:cerevisiae"
4881,"Saccharomyces cerevisiae",1193,"YML073C","RPL6A",854902,NULL,0.928,"1193-elegans:cerevisiae"
4882,"Caenorhabditis elegans",278,"CE41277","Y105E8A.23",173317,"100%",1,"278-elegans:cerevisiae"
4883,"Saccharomyces cerevisiae",278,"YFL036W","RPO41",850507,"100%",1,"278-elegans:cerevisiae"
4884,"Caenorhabditis elegans",1387,"CE09041","rps-10",172061,"100%",1,"1387-elegans:cerevisiae"
4885,"Saccharomyces cerevisiae",1387,"YMR230W","RPS10B",855270,"100%",1,"1387-elegans:cerevisiae"
4886,"Saccharomyces cerevisiae",1387,"YOR293W","RPS10A",854468,"100%",1,"1387-elegans:cerevisiae"
4887,"Caenorhabditis elegans",836,"CE05860","rps-11",178083,"100%",1,"836-elegans:cerevisiae"
4888,"Saccharomyces cerevisiae",836,"YDR025W","RPS11A",851589,"100%",1,"836-elegans:cerevisiae"
4889,"Saccharomyces cerevisiae",836,"YBR048W","RPS11B",851589,"100%",1,"836-elegans:cerevisiae"
4890,"Caenorhabditis elegans",954,"CE09945","rps-15",172693,"100%",1,"954-elegans:cerevisiae"
4891,"Saccharomyces cerevisiae",954,"YOL040C","RPS15",854117,"100%",1,"954-elegans:cerevisiae"
4892,"Caenorhabditis elegans",734,"CE10884","rps-22",175338,"100%",1,"734-elegans:cerevisiae"
4893,"Saccharomyces cerevisiae",734,"YLR367W","RPS22B",851082,"100%",1,"734-elegans:cerevisiae"
4894,"Saccharomyces cerevisiae",734,"YJL190C","RPS22A",853249,"100%",1,"734-elegans:cerevisiae"
4895,"Caenorhabditis elegans",665,"CE05747","rps-23",178188,"100%",1,"665-elegans:cerevisiae"
4896,"Saccharomyces cerevisiae",665,"YPR132W","RPS23B",853015,"100%",1,"665-elegans:cerevisiae"
4897,"Saccharomyces cerevisiae",665,"YGR118W","RPS23A",853015,"100%",1,"665-elegans:cerevisiae"
4898,"Caenorhabditis elegans",1082,"CE16012","rps-26",173342,"100%",1,"1082-elegans:cerevisiae"
4899,"Saccharomyces cerevisiae",1082,"YER131W","RPS26B",856868,"100%",1,"1082-elegans:cerevisiae"
4900,"Saccharomyces cerevisiae",1082,"YGL189C","RPS26A",852686,"100%",1,"1082-elegans:cerevisiae"
4901,"Caenorhabditis elegans",518,"CE01810","rps-3",175879,"100%",1,"518-elegans:cerevisiae"
4902,"Saccharomyces cerevisiae",518,"YNL178W","RPS3",855543,"100%",1,"518-elegans:cerevisiae"
4903,"Caenorhabditis elegans",544,"CE06360","rps-5",178012,"100%",1,"544-elegans:cerevisiae"
4904,"Saccharomyces cerevisiae",544,"YJR123W","RPS5",853587,"100%",1,"544-elegans:cerevisiae"
4905,"Caenorhabditis elegans",592,"CE24592","rps-6",173260,"100%",1,"592-elegans:cerevisiae"
4906,"Saccharomyces cerevisiae",592,"YPL090C","RPS6A",852479,"100%",1,"592-elegans:cerevisiae"
4907,"Saccharomyces cerevisiae",592,"YBR181C","RPS6B",852479,"100%",1,"592-elegans:cerevisiae"
4908,"Caenorhabditis elegans",652,"CE04561","rps-8",177503,"100%",1,"652-elegans:cerevisiae"
4909,"Saccharomyces cerevisiae",652,"YBL072C","RPS8A",852206,"100%",1,"652-elegans:cerevisiae"
4910,"Saccharomyces cerevisiae",652,"YER102W","RPS8B",852206,"100%",1,"652-elegans:cerevisiae"
4911,"Caenorhabditis elegans",735,"CE14956","rps-18",178408,"100%",1,"735-elegans:cerevisiae"
4912,"Saccharomyces cerevisiae",735,"YDR450W","RPS18A",852061,"100%",1,"735-elegans:cerevisiae"
4913,"Saccharomyces cerevisiae",735,"YML026C","RPS18B",852061,"100%",1,"735-elegans:cerevisiae"
4914,"Caenorhabditis elegans",592,"CE24592","rps-6",173260,"100%",1,"592-elegans:cerevisiae"
4915,"Saccharomyces cerevisiae",592,"YPL090C","RPS6A",852479,"100%",1,"592-elegans:cerevisiae"
4916,"Saccharomyces cerevisiae",592,"YBR181C","RPS6B",852479,"100%",1,"592-elegans:cerevisiae"
4917,"Caenorhabditis elegans",168,"CE03959","sams-4",177354,"100%",1,"168-elegans:cerevisiae"
4918,"Caenorhabditis elegans",168,"CE03957","sams-3",178446,NULL,0.814,"168-elegans:cerevisiae"
4919,"Caenorhabditis elegans",168,"CE30175","sams-5",177389,NULL,0.784,"168-elegans:cerevisiae"
4920,"Caenorhabditis elegans",168,"CE08852","sams-1",181370,NULL,0.433,"168-elegans:cerevisiae"
4921,"Saccharomyces cerevisiae",168,"YLR180W","SAM1",850877,"100%",1,"168-elegans:cerevisiae"
4922,"Saccharomyces cerevisiae",168,"YDR502C","SAM2",852113,NULL,0.78,"168-elegans:cerevisiae"
4923,"Caenorhabditis elegans",433,"CE18646","akt-2",181524,"97%",1,"433-elegans:cerevisiae"
4924,"Caenorhabditis elegans",433,"CE05274","akt-1",179424,NULL,0.506,"433-elegans:cerevisiae"
4925,"Saccharomyces cerevisiae",433,"YHR205W","SCH9",856612,"99%",1,"433-elegans:cerevisiae"
4926,"Caenorhabditis elegans",1488,"CE20952","scl-13",178798,"100%",1,"1488-elegans:cerevisiae"
4927,"Caenorhabditis elegans",1488,"CE23800","scl-12",186714,NULL,0.727,"1488-elegans:cerevisiae"
4928,"Caenorhabditis elegans",1488,"CE05905","scl-1",186053,NULL,0.491,"1488-elegans:cerevisiae"
4929,"Caenorhabditis elegans",1488,"CE10802","scl-11",186050,NULL,0.48,"1488-elegans:cerevisiae"
4930,"Caenorhabditis elegans",1488,"CE09196","scl-15",184099,NULL,0.451,"1488-elegans:cerevisiae"
4931,"Caenorhabditis elegans",1488,"CE05385","scl-5",178253,NULL,0.424,"1488-elegans:cerevisiae"
4932,"Caenorhabditis elegans",1488,"CE05906","scl-2",178251,NULL,0.395,"1488-elegans:cerevisiae"
4933,"Caenorhabditis elegans",1488,"CE05907","scl-3",178252,NULL,0.381,"1488-elegans:cerevisiae"
4934,"Caenorhabditis elegans",1488,"CE05388","scl-7",183344,NULL,0.378,"1488-elegans:cerevisiae"
4935,"Caenorhabditis elegans",1488,"CE05389","scl-8",183345,NULL,0.372,"1488-elegans:cerevisiae"
4936,"Caenorhabditis elegans",1488,"CE09282","scl-14",184246,NULL,0.355,"1488-elegans:cerevisiae"
4937,"Caenorhabditis elegans",1488,"CE05387","scl-6",183343,NULL,0.352,"1488-elegans:cerevisiae"
4938,"Caenorhabditis elegans",1488,"CE05901","scl-10",186049,NULL,0.326,"1488-elegans:cerevisiae"
4939,"Caenorhabditis elegans",1488,"CE25386","scl-17",190174,NULL,0.183,"1488-elegans:cerevisiae"
4940,"Caenorhabditis elegans",1488,"CE16723","scl-20",191309,NULL,0.177,"1488-elegans:cerevisiae"
4941,"Caenorhabditis elegans",1488,"CE10800","scl-9",186048,NULL,0.163,"1488-elegans:cerevisiae"
4942,"Saccharomyces cerevisiae",1488,"YKR013W","PRY2",853882,"100%",1,"1488-elegans:cerevisiae"
4943,"Caenorhabditis elegans",1685,"CE10370","cpn-1",172660,"100%",1,"1685-elegans:cerevisiae"
4944,"Caenorhabditis elegans",1685,"CE09767","cpn-3",171986,NULL,0.086,"1685-elegans:cerevisiae"
4945,"Caenorhabditis elegans",1685,"CE38495","cpn-2",173424,NULL,0.076,"1685-elegans:cerevisiae"
4946,"Caenorhabditis elegans",1685,"CE17082","cpn-4",172996,NULL,0.073,"1685-elegans:cerevisiae"
4947,"Saccharomyces cerevisiae",1685,"YOR367W","SCP1",854549,"100%",1,"1685-elegans:cerevisiae"
4948,"Caenorhabditis elegans",929,"CE00971","sel-5",175599,"99%",1,"929-elegans:cerevisiae"
4949,"Saccharomyces cerevisiae",929,"YBR059C","AKL1",852351,"99%",1,"929-elegans:cerevisiae"
4950,"Saccharomyces cerevisiae",929,"YIL095W","PRK1",854713,NULL,0.057,"929-elegans:cerevisiae"
4951,"Saccharomyces cerevisiae",929,"YNL020C","ARK1",855711,NULL,0.055,"929-elegans:cerevisiae"
4952,"Caenorhabditis elegans",468,"CE31791","wrn-1",174081,"100%",1,"468-elegans:cerevisiae"
4953,"Saccharomyces cerevisiae",468,"YMR190C","SGS1",855228,"100%",1,"468-elegans:cerevisiae"
4954,"Caenorhabditis elegans",1526,"CE18744","aakb-1",181492,"100%",1,"1526-elegans:cerevisiae"
4955,"Caenorhabditis elegans",1526,"CE22044","aakb-2",176552,NULL,0.464,"1526-elegans:cerevisiae"
4956,"Saccharomyces cerevisiae",1526,"YGL208W","SIP2",852664,"100%",1,"1526-elegans:cerevisiae"
4957,"Saccharomyces cerevisiae",1526,"YER027C","GAL83",856749,NULL,0.384,"1526-elegans:cerevisiae"
4958,"Caenorhabditis elegans",947,"CE06302","sir-2.1",177924,"99%",1,"947-elegans:cerevisiae"
4959,"Saccharomyces cerevisiae",947,"YPL015C","HST2",856092,"100%",1,"947-elegans:cerevisiae"
4960,"Caenorhabditis elegans",1820,"CE27656","sir-2.4",182284,"100%",1,"1820-elegans:cerevisiae"
4961,"Saccharomyces cerevisiae",1820,"YDR191W","HST4",851772,"100%",1,"1820-elegans:cerevisiae"
4962,"Saccharomyces cerevisiae",1820,"YOR025W","HST3",854190,NULL,0.152,"1820-elegans:cerevisiae"
4963,"Saccharomyces cerevisiae",1820,"YDL042C","SIR2",851520,NULL,0.06,"1820-elegans:cerevisiae"
4964,"Caenorhabditis elegans",1136,"CE19131","Y39A1A.12",176486,"100%",1,"1136-elegans:cerevisiae"
4965,"Saccharomyces cerevisiae",1136,"YML065W","ORC1",854937,"100%",1,"1136-elegans:cerevisiae"
4966,"Saccharomyces cerevisiae",1136,"YLR442C","SIR3",851163,NULL,0.136,"1136-elegans:cerevisiae"
4967,"Caenorhabditis elegans",1015,"CE10580","skr-1",172775,"99%",1,"1015-elegans:cerevisiae"
4968,"Caenorhabditis elegans",1015,"CE10578","skr-2",172773,NULL,0.652,"1015-elegans:cerevisiae"
4969,"Caenorhabditis elegans",1015,"CE16037","skr-3",180081,NULL,0.209,"1015-elegans:cerevisiae"
4970,"Saccharomyces cerevisiae",1015,"YDR328C","SKP1",851928,"100%",1,"1015-elegans:cerevisiae"
4971,"Caenorhabditis elegans",1015,"CE10580","skr-1",172775,"99%",1,"1015-elegans:cerevisiae"
4972,"Caenorhabditis elegans",1015,"CE10578","skr-2",172773,NULL,0.652,"1015-elegans:cerevisiae"
4973,"Caenorhabditis elegans",1015,"CE16037","skr-3",180081,NULL,0.209,"1015-elegans:cerevisiae"
4974,"Saccharomyces cerevisiae",1015,"YDR328C","SKP1",851928,"100%",1,"1015-elegans:cerevisiae"
4975,"Caenorhabditis elegans",944,"CE41239","smk-1",179243,"100%",1,"944-elegans:cerevisiae"
4976,"Saccharomyces cerevisiae",944,"YNL201C","PSY2",855520,"100%",1,"944-elegans:cerevisiae"
4977,"Caenorhabditis elegans",305,"CE31223","aak-2",181727,"100%",1,"305-elegans:cerevisiae"
4978,"Caenorhabditis elegans",305,"CE39167","aak-1",176230,NULL,0.14,"305-elegans:cerevisiae"
4979,"Saccharomyces cerevisiae",305,"YDR477W","SNF1",852088,"100%",1,"305-elegans:cerevisiae"
4980,"Caenorhabditis elegans",853,"CE34111","aakg-1",176677,"99%",1,"853-elegans:cerevisiae"
4981,"Saccharomyces cerevisiae",853,"YGL115W","SNF4",852763,"100%",1,"853-elegans:cerevisiae"
4982,"Caenorhabditis elegans",887,"CE23550","sod-1",174141,"98%",1,"887-elegans:cerevisiae"
4983,"Caenorhabditis elegans",887,"CE05080","sod-5",173776,NULL,0.438,"887-elegans:cerevisiae"
4984,"Saccharomyces cerevisiae",887,"YJR104C","SOD1",853568,"100%",1,"887-elegans:cerevisiae"
4985,"Caenorhabditis elegans",907,"CE09323","sod-2",172632,"100%",1,"907-elegans:cerevisiae"
4986,"Caenorhabditis elegans",907,"CE08002","sod-3",181748,NULL,0.806,"907-elegans:cerevisiae"
4987,"Saccharomyces cerevisiae",907,"YHR008C","SOD2",856399,"100%",1,"907-elegans:cerevisiae"
4988,"Caenorhabditis elegans",326,"CE20348","spl-1",176857,"97%",1,"326-elegans:cerevisiae"
4989,"Saccharomyces cerevisiae",326,"YDR294C","DPL1",851888,"100%",1,"326-elegans:cerevisiae"
4990,"Caenorhabditis elegans",1588,"CE19891","spt-4",175172,"100%",1,"1588-elegans:cerevisiae"
4991,"Saccharomyces cerevisiae",1588,"YGR063C","SPT4",852955,"100%",1,"1588-elegans:cerevisiae"
4992,"Caenorhabditis elegans",1791,"CE21147","T02H6.11",173459,"100%",1,"1791-elegans:cerevisiae"
4993,"Saccharomyces cerevisiae",1791,"YDR529C","QCR7",852142,"100%",1,"1791-elegans:cerevisiae"
4994,"Caenorhabditis elegans",1035,"CE17217","T07A9.8",176864,"100%",1,"1035-elegans:cerevisiae"
4995,"Saccharomyces cerevisiae",1035,"YDR083W","RRP8",851656,"100%",1,"1035-elegans:cerevisiae"
4996,"Caenorhabditis elegans",42,"CE28486","T22B11.5",177235,"99%",1,"42-elegans:cerevisiae"
4997,"Saccharomyces cerevisiae",42,"YIL125W","KGD1",854681,"100%",1,"42-elegans:cerevisiae"
4998,"Caenorhabditis elegans",633,"CE30373","rab-8",171935,"95%",1,"633-elegans:cerevisiae"
4999,"Caenorhabditis elegans",633,"CE14114","rab-10",266836,NULL,0.128,"633-elegans:cerevisiae"
5000,"Saccharomyces cerevisiae",633,"YFL005W","SEC4",850543,"99%",1,"633-elegans:cerevisiae"
5001,"Caenorhabditis elegans",1393,"CE27211","T27F7.1",173863,"79%",1,"1393-elegans:cerevisiae"
5002,"Saccharomyces cerevisiae",1393,"YKL041W","VPS24",853825,"100%",1,"1393-elegans:cerevisiae"
5003,"Caenorhabditis elegans",1151,"CE30458","T27F7.4",266853,"100%",1,"1151-elegans:cerevisiae"
5004,"Saccharomyces cerevisiae",1151,"YGL142C","GPI10",852735,"92%",1,"1151-elegans:cerevisiae"
5005,"Caenorhabditis elegans",1741,"CE01308","tag-174",175693,"100%",1,"1741-elegans:cerevisiae"
5006,"Saccharomyces cerevisiae",1741,"YGL191W","COX13",852684,"100%",1,"1741-elegans:cerevisiae"
5007,"Caenorhabditis elegans",67,"CE04424","vha-12",180692,"100%",1,"67-elegans:cerevisiae"
5008,"Caenorhabditis elegans",67,"CE23245","tag-300",172137,NULL,0.42,"67-elegans:cerevisiae"
5009,"Saccharomyces cerevisiae",67,"YBR127C","VMA2",852424,"100%",1,"67-elegans:cerevisiae"
5010,"Caenorhabditis elegans",1658,"CE38502","vps-36",179520,"100%",1,"1658-elegans:cerevisiae"
5011,"Saccharomyces cerevisiae",1658,"YLR417W","VPS36",851135,"100%",1,"1658-elegans:cerevisiae"
5012,"Caenorhabditis elegans",454,"CE14428","ant-1.2",189112,"99%",1,"454-elegans:cerevisiae"
5013,"Caenorhabditis elegans",454,"CE14263","ant-1.1",176773,"99%",1,"454-elegans:cerevisiae"
5014,"Caenorhabditis elegans",454,"CE12898","ant-1.4",177648,NULL,0.856,"454-elegans:cerevisiae"
5015,"Caenorhabditis elegans",454,"CE03454","ant-1.3",186855,NULL,0.856,"454-elegans:cerevisiae"
5016,"Caenorhabditis elegans",454,"CE05446","C47E12.2",177858,NULL,0.104,"454-elegans:cerevisiae"
5017,"Saccharomyces cerevisiae",454,"YBR085W","AAC3",852380,"100%",1,"454-elegans:cerevisiae"
5018,"Saccharomyces cerevisiae",454,"YBL030C","PET9",852250,"100%",1,"454-elegans:cerevisiae"
5019,"Saccharomyces cerevisiae",454,"YMR056C","AAC1",855078,NULL,0.598,"454-elegans:cerevisiae"
5020,"Caenorhabditis elegans",184,"CE40348","tax-6",177943,"100%",1,"184-elegans:cerevisiae"
5021,"Saccharomyces cerevisiae",184,"YLR433C","CNA1",851153,"100%",1,"184-elegans:cerevisiae"
5022,"Saccharomyces cerevisiae",184,"YML057W","CMP2",854946,"100%",1,"184-elegans:cerevisiae"
5023,"Caenorhabditis elegans",78,"CE17563","tba-2",173167,"100%",1,"78-elegans:cerevisiae"
5024,"Caenorhabditis elegans",78,"CE09692","tba-1",172831,NULL,0.889,"78-elegans:cerevisiae"
5025,"Caenorhabditis elegans",78,"CE18680","tba-4",174680,NULL,0.861,"78-elegans:cerevisiae"
5026,"Caenorhabditis elegans",78,"CE24843","mec-12",175419,NULL,0.579,"78-elegans:cerevisiae"
5027,"Caenorhabditis elegans",78,"CE16521","tba-7",176568,NULL,0.435,"78-elegans:cerevisiae"
5028,"Caenorhabditis elegans",78,"CE30131","tba-9",185538,NULL,0.333,"78-elegans:cerevisiae"
5029,"Caenorhabditis elegans",78,"CE09434","tba-5",184569,NULL,0.287,"78-elegans:cerevisiae"
5030,"Caenorhabditis elegans",78,"CE34484","tba-6",172717,NULL,0.204,"78-elegans:cerevisiae"
5031,"Caenorhabditis elegans",78,"CE37468","tba-8",191455,NULL,0.088,"78-elegans:cerevisiae"
5032,"Saccharomyces cerevisiae",78,"YML085C","TUB1",854889,"100%",1,"78-elegans:cerevisiae"
5033,"Saccharomyces cerevisiae",78,"YML124C","TUB3",854915,NULL,0.647,"78-elegans:cerevisiae"
5034,"Caenorhabditis elegans",221,"CE12282","top-1",266847,"100%",1,"221-elegans:cerevisiae"
5035,"Saccharomyces cerevisiae",221,"YOL006C","TOP1",854156,"100%",1,"221-elegans:cerevisiae"
5036,"Caenorhabditis elegans",14,"CE32559","let-363",172167,"100%",1,"14-elegans:cerevisiae"
5037,"Saccharomyces cerevisiae",14,"YKL203C","TOR2",853632,"100%",1,"14-elegans:cerevisiae"
5038,"Saccharomyces cerevisiae",14,"YJR066W","TOR1",853529,NULL,0.567,"14-elegans:cerevisiae"
5039,"Caenorhabditis elegans",304,"CE17353","tpa-1",176825,"90%",1,"304-elegans:cerevisiae"
5040,"Caenorhabditis elegans",304,"CE29092","pkc-1",179649,NULL,0.164,"304-elegans:cerevisiae"
5041,"Caenorhabditis elegans",304,"CE30929","pkc-2",181166,NULL,0.111,"304-elegans:cerevisiae"
5042,"Saccharomyces cerevisiae",304,"YBL105C","PKC1",852169,"100%",1,"304-elegans:cerevisiae"
5043,"Caenorhabditis elegans",405,"CE31755","kin-1",3565407,"97%",1,"405-elegans:cerevisiae"
5044,"Caenorhabditis elegans",405,"CE37114","F47F2.1",180673,"92%",1,"405-elegans:cerevisiae"
5045,"Saccharomyces cerevisiae",405,"YJL164C","TPK1",853275,"100%",1,"405-elegans:cerevisiae"
5046,"Saccharomyces cerevisiae",405,"YKL166C","TPK3",853688,"100%",1,"405-elegans:cerevisiae"
5047,"Saccharomyces cerevisiae",405,"YPL203W","TPK2",855898,NULL,0.426,"405-elegans:cerevisiae"
5048,"Caenorhabditis elegans",55,"CE05434","tars-1",174790,"100%",1,"55-elegans:cerevisiae"
5049,"Saccharomyces cerevisiae",55,"YIL078W","THS1",854732,"100%",1,"55-elegans:cerevisiae"
5050,"Caenorhabditis elegans",258,"CE27322","tufm-1",175398,"98%",1,"258-elegans:cerevisiae"
5051,"Saccharomyces cerevisiae",258,"YOR187W","TUF1",854359,"100%",1,"258-elegans:cerevisiae"
5052,"Caenorhabditis elegans",698,"CE31652","ubc-13",177073,"100%",1,"698-elegans:cerevisiae"
5053,"Saccharomyces cerevisiae",698,"YDR092W","UBC13",851666,"100%",1,"698-elegans:cerevisiae"
5054,"Caenorhabditis elegans",1630,"CE30002","ubh-2",179038,"79%",1,"1630-elegans:cerevisiae"
5055,"Caenorhabditis elegans",1630,"CE30001","ubh-3",259626,NULL,0.705,"1630-elegans:cerevisiae"
5056,"Caenorhabditis elegans",1630,"CE20818","ubh-1",179039,NULL,0.281,"1630-elegans:cerevisiae"
5057,"Saccharomyces cerevisiae",1630,"YJR099W","YUH1",853562,"100%",1,"1630-elegans:cerevisiae"
5058,"Caenorhabditis elegans",1630,"CE30002","ubh-2",179038,"79%",1,"1630-elegans:cerevisiae"
5059,"Caenorhabditis elegans",1630,"CE30001","ubh-3",259626,NULL,0.705,"1630-elegans:cerevisiae"
5060,"Caenorhabditis elegans",1630,"CE20818","ubh-1",179039,NULL,0.281,"1630-elegans:cerevisiae"
5061,"Saccharomyces cerevisiae",1630,"YJR099W","YUH1",853562,"100%",1,"1630-elegans:cerevisiae"
5062,"Caenorhabditis elegans",939,"CE05667","ufd-1",3565860,"100%",1,"939-elegans:cerevisiae"
5063,"Saccharomyces cerevisiae",939,"YGR048W","UFD1",852939,"100%",1,"939-elegans:cerevisiae"
5064,"Caenorhabditis elegans",1223,"CE33694","ulp-1",175704,"100%",1,"1223-elegans:cerevisiae"
5065,"Saccharomyces cerevisiae",1223,"YPL020C","ULP1",856087,"100%",1,"1223-elegans:cerevisiae"
5066,"Caenorhabditis elegans",270,"CE29050","unc-26",178284,"100%",1,"270-elegans:cerevisiae"
5067,"Saccharomyces cerevisiae",270,"YNL106C","INP52",855618,"100%",1,"270-elegans:cerevisiae"
5068,"Saccharomyces cerevisiae",270,"YOR109W","INP53",854276,NULL,0.458,"270-elegans:cerevisiae"
5069,"Caenorhabditis elegans",136,"CE30573","unc-32",176257,"100%",1,"136-elegans:cerevisiae"
5070,"Caenorhabditis elegans",136,"CE04504","vha-5",177626,NULL,0.255,"136-elegans:cerevisiae"
5071,"Caenorhabditis elegans",136,"CE18980","vha-6",174743,NULL,0.246,"136-elegans:cerevisiae"
5072,"Saccharomyces cerevisiae",136,"YOR270C","VPH1",854444,"100%",1,"136-elegans:cerevisiae"
5073,"Saccharomyces cerevisiae",136,"YMR054W","STV1",855076,NULL,0.219,"136-elegans:cerevisiae"
5074,"Caenorhabditis elegans",1682,"CE31893","unc-60",178640,"100%",1,"1682-elegans:cerevisiae"
5075,"Saccharomyces cerevisiae",1682,"YLL050C","COF1",850676,"100%",1,"1682-elegans:cerevisiae"
5076,"Caenorhabditis elegans",1284,"CE16127","unc-64",176743,"97%",1,"1284-elegans:cerevisiae"
5077,"Saccharomyces cerevisiae",1284,"YMR183C","SSO2",855221,"99%",1,"1284-elegans:cerevisiae"
5078,"Saccharomyces cerevisiae",1284,"YPL232W","SSO1",855844,NULL,0.674,"1284-elegans:cerevisiae"
5079,"Caenorhabditis elegans",136,"CE30573","unc-32",176257,"100%",1,"136-elegans:cerevisiae"
5080,"Caenorhabditis elegans",136,"CE04504","vha-5",177626,NULL,0.255,"136-elegans:cerevisiae"
5081,"Caenorhabditis elegans",136,"CE18980","vha-6",174743,NULL,0.246,"136-elegans:cerevisiae"
5082,"Saccharomyces cerevisiae",136,"YOR270C","VPH1",854444,"100%",1,"136-elegans:cerevisiae"
5083,"Saccharomyces cerevisiae",136,"YMR054W","STV1",855076,NULL,0.219,"136-elegans:cerevisiae"
5084,"Caenorhabditis elegans",1596,"CE24785","vps-16",175913,"100%",1,"1596-elegans:cerevisiae"
5085,"Saccharomyces cerevisiae",1596,"YPL045W","VPS16",856062,"100%",1,"1596-elegans:cerevisiae"
5086,"Caenorhabditis elegans",1425,"CE00539","vps-33.1",176221,"100%",1,"1425-elegans:cerevisiae"
5087,"Saccharomyces cerevisiae",1425,"YLR396C","VPS33",851112,"100%",1,"1425-elegans:cerevisiae"
5088,"Caenorhabditis elegans",266,"CE18307","nol-5",171901,"100%",1,"266-elegans:cerevisiae"
5089,"Saccharomyces cerevisiae",266,"YOR310C","NOP58",854487,"100%",1,"266-elegans:cerevisiae"
5090,"Caenorhabditis elegans",948,"CE30118","sbds-1",175218,"100%",1,"948-elegans:cerevisiae"
5091,"Saccharomyces cerevisiae",948,"YLR022C","SDO1",850709,"100%",1,"948-elegans:cerevisiae"
5092,"Caenorhabditis elegans",218,"CE28259","nol-1",173437,"100%",1,"218-elegans:cerevisiae"
5093,"Saccharomyces cerevisiae",218,"YNL061W","NOP2",855664,"100%",1,"218-elegans:cerevisiae"
5094,"Caenorhabditis elegans",1475,"CE16564","W09D10.3",176495,"100%",1,"1475-elegans:cerevisiae"
5095,"Saccharomyces cerevisiae",1475,"YGL068W","MNP1",852811,"100%",1,"1475-elegans:cerevisiae"
5096,"Caenorhabditis elegans",931,"CE16575","mecr-1",174963,"100%",1,"931-elegans:cerevisiae"
