id,compound_id,species,strain,dosage,avg_lifespan_change_percent,max_lifespan_change_percent,gender,significance,pubmed_id,notes,biblio_id,last_modified,pvalue
1520,3262,Drosophila melanogaster,Canton-S,800 µM,-38,NULL,NULL,S,28389882,"Avg lifespan change percent = median % increase of a pool of 30 flies in each replicate, with total of 3600 flies  for all conditions",19150,09/06/2020 18:54,NULL
1521,3262,Drosophila melanogaster,Canton-S,200 µM,30,NULL,NULL,S,28389882,"Avg lifespan change percent = median % increase of a pool of 30 flies in each replicate, with total of 3600 flies  for all conditions",19150,09/06/2020 18:54,NULL
1522,3262,Drosophila melanogaster,Canton-S,400 µM,43.33,NULL,NULL,S,28389882,"Avg lifespan change percent = median % increase of a pool of 30 flies in each replicate, with total of 3600 flies  for all conditions",19150,09/06/2020 18:54,NULL
1523,3262,Drosophila melanogaster,Canton-S,600 µM,-13.33,NULL,NULL,S,28389882,"Avg lifespan change percent = median % increase of a pool of 30 flies in each replicate, with total of 3600 flies  for all conditions",19150,09/06/2020 18:54,NULL
1524,3262,Drosophila melanogaster,Canton-S,800 µM,-16.66,NULL,NULL,S,28389882,"Avg lifespan change percent = median % increase of a pool of 30 flies in each replicate, with total of 3600 flies  for all conditions",19150,09/06/2020 18:54,NULL
1525,3263,Caenorhabditis elegans,N2,800 µM,17.29,NULL,NULL,S,28379943,"Mean lifespan and s.e.m. were calculated by log-rank test using triplicate samples, each containing 25-35 worms. # worms: total number of worms died in this assay/(total died + total censored). Drugage has pooled 8 triplicate experiments available in the supplemenatary material of the respective paper ",19151,09/06/2020 18:54,NULL
1526,3264,Caenorhabditis elegans,N2,800 µM,17.09,NULL,NULL,S,28379943,"Mean lifespan and s.e.m. were calculated by log-rank test using triplicate samples, each containing 25-35 worms. # worms: total number of worms died in this assay/(total died + total censored). Drugage has pooled 2 triplicate experiments available in the supplemenatary material of the respective paper",19151,09/06/2020 18:54,NULL
1527,3265,Caenorhabditis elegans,N2,800 µM,13.06,NULL,NULL,S,28379943,"Mean lifespan and s.e.m. were calculated by log-rank test using triplicate samples, each containing 25-35 worms. # worms: total number of worms died in this assay/(total died + total censored). Drugage has pooled 2 triplicate experiments available in the supplemenatary material of the respective paper",19151,09/06/2020 18:54,NULL
1528,3266,Caenorhabditis elegans,N2,55 mM,21.96,NULL,NULL,S,27680107,results were expressed as means ± standard error of the mean (SEM) Survival curves of lifespan were displayed by binomial probabilities as surrogates for survival probabilities and the mean survival time (mean lifespan) was estimated by Kaplan€“Meier analysis,19152,09/06/2020 18:54,NULL
1529,3266,Caenorhabditis elegans,N2,100 mM,45.66,NULL,NULL,S,27680107,results were expressed as means ± standard error of the mean (SEM) Survival curves of lifespan were displayed by binomial probabilities as surrogates for survival probabilities and the mean survival time (mean lifespan) was estimated by Kaplan€“Meier analysis,19152,09/06/2020 18:54,NULL
1530,3266,Caenorhabditis elegans,N2,555 mM,-31.79,NULL,NULL,S,27680107,results were expressed as means ± standard error of the mean (SEM) Survival curves of lifespan were displayed by binomial probabilities as surrogates for survival probabilities and the mean survival time (mean lifespan) was estimated by Kaplan€“Meier analysis,19152,09/06/2020 18:54,NULL
1531,2701,Caenorhabditis elegans,N2,111 mM,-46.8,NULL,NULL,S,27680107,\tresults were expressed as means ± standard error of the mean (SEM) Survival curves of lifespan were displayed by binomial probabilities as surrogates for survival probabilities and the mean survival time (mean lifespan) was estimated by Kaplan€“Meier analysis,19152,09/06/2020 18:54,NULL
1532,3268,Caenorhabditis elegans,N2,10 µM,4.55,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1533,3268,Caenorhabditis elegans,N2,50 µM,13.64,NULL,NULL,S,28039083,Avg Lifespan Change = Mean Lifespan Change Across 2 Independent Experiments,19153,09/06/2020 18:54,NULL
1534,3269,Caenorhabditis elegans,N2,10 µM,7.06,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1535,3270,Caenorhabditis elegans,N2,10 µM,5.88,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1536,3272,Caenorhabditis elegans,N2,10 µM,9.04,NULL,NULL,S,28039083,Avg lifespan change percent = mean change over two independent trials,19153,09/06/2020 18:54,NULL
1537,3273,Caenorhabditis elegans,N2,10 µM,6.82,NULL,NULL,S,28039083,Avg lifespan change percent = mean change over two independent trials,19153,09/06/2020 18:54,NULL
1538,3274,Caenorhabditis elegans,N2,5 µM,2.16,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1539,3274,Caenorhabditis elegans,N2,10 µM,10.15,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1540,3275,Caenorhabditis elegans,N2,10 µM,12.55,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1541,3276,Caenorhabditis elegans,N2,10 µM,7.18,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1544,3277,Caenorhabditis elegans,N2,10 µM,-9,NULL,NULL,S,28039083,,19153,09/06/2020 18:54,NULL
1545,2701,Caenorhabditis elegans,N2,400 mM,-18.69,NULL,NULL,S,27776915,"C. elegans were daily treated with 150 µl 0.4 M sorbitol (control) or 0.4 M glucose (HG) and cultured on an Escherichia coli (E. coli) OP50 lawn (Caenorhabditis Genetics Center, University of Minnesota, Minneapolis, MN, USA). The glucose treatment leads to glucose concentrations of 14 mM in whole worm extracts as published before",19154,09/06/2020 18:54,NULL
1546,3278,Caenorhabditis elegans,N2,10 µg/ml,6.25,NULL,NULL,NS,26886723,,19155,09/06/2020 18:54,NULL
1547,3278,Caenorhabditis elegans,N2,100 µg/ml,11.76,NULL,NULL,S,26886723,,19155,09/06/2020 18:54,p = 0.0039
1548,3278,Caenorhabditis elegans,N2,20 µg/mL,22,NULL,NULL,S,26886723,Median life span values are expressed as mean ± standard error of the mean (SEM).,19155,09/06/2020 18:54,NULL
1549,3279,Drosophila melanogaster,w1118,10 µM,13.56,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1550,3279,Drosophila melanogaster,w1118,100 µM,24.25,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1551,3279,Drosophila melanogaster,w1118,1 mM,16.04,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1552,3279,Caenorhabditis elegans,N2,1 µM,8.43,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1553,3279,Caenorhabditis elegans,N2,10 µM,24.33,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1554,3279,Caenorhabditis elegans,N2,5 µM,20.14,NULL,NULL,S,27790859,,19156,09/06/2020 18:54,NULL
1555,2696,Caenorhabditis elegans,N2,50 mM,24.46,NULL,NULL,S,27984722,,19157,09/06/2020 18:54,NULL
1556,3246,Caenorhabditis elegans,N2,500 µM,33.33,NULL,NULL,S,27090484,,19158,09/06/2020 18:54,NULL
1557,3246,Caenorhabditis elegans,N2,1 mM,44.44,NULL,NULL,S,27090484,,19158,09/06/2020 18:54,NULL
1558,3514,Caenorhabditis elegans,N2,25 µM,32.48,NULL,NULL,S,27773812,The lifespan assay was performed at 20 °C. Worms were treated with UA (25 µM) from L1 stage till the completion of the assay. The mean lifespan was calculated as the average number of days worms survived in each test concentration,19159,09/06/2020 18:54,NULL
1559,2701,Caenorhabditis elegans,N2,2%,0,0,,NS,26764305,strains were fed with E. coli (HT115) containing an Empty Vector (EV). Worms were grown on either NGM or NGM + 2% glucose both enriched with 1 mM Isopropyl-b-D-thiogalactopyranoside (IPTG). ,19160,09/06/2020 18:54,0.3862
1560,2701,Caenorhabditis elegans,N2,4%,-23.6,-17.24,,S,26764305,strains were fed with E. coli (HT115) containing an Empty Vector (EV). Worms were grown on either NGM or NGM + 2% glucose both enriched with 1 mM Isopropyl-b-D-thiogalactopyranoside (IPTG).,19160,09/06/2020 18:54,P<0.0001
1561,2701,Caenorhabditis elegans,N2,1%,-5.88,12.5,,NS,26764305,Worms exposed to glucose for entirety of lifespan from embryo to death.,19160,09/06/2020 18:54,n.s. 0.7242
1562,2701,Caenorhabditis elegans,N2,2%,-5.88,12.5,,S,26764305,Worms exposed to glucose for entirety of lifespan from embryo to death.,19160,09/06/2020 18:54,0.0448
1563,2701,Caenorhabditis elegans,N2,4%,-17.65,-8.33,,S,26764305,Worms exposed to glucose for entirety of lifespan from embryo to death.,19160,09/06/2020 18:54,<0.0001
1564,2701,Caenorhabditis elegans,N2,1%,12.5,0,,NS,26764305,N2 L4 Treatment (L4) ,19160,09/06/2020 18:54,n.s. 0.6619
1565,2701,Caenorhabditis elegans,N2,2%,31.25,14.29,,S,26764305,N2 L4 Treatment (L4) ,19160,09/06/2020 18:54,<0.0001
1566,2701,Caenorhabditis elegans,N2,4%,37.5,7.14,,S,26764305,N2 L4 Treatment (L4) ,19160,09/06/2020 18:54,<0.0001
1567,2701,Caenorhabditis elegans,N2,2%,-23.75,-20.97,,S,26764305,Glucose treatment began at adulthood. Result is mean of 4 trials extracted from fig3c,19160,09/06/2020 18:54,<0.0001
1568,3283,Caenorhabditis elegans,N2,150 mM,19.59,16.67,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1569,3283,Caenorhabditis elegans,N2,250 mM,40.53,44.44,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1570,3283,Caenorhabditis elegans,N2,350 mM,40.53,44.44,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1571,3284,Caenorhabditis elegans,N2,250 mM,23.23,31.58,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1572,2711,Caenorhabditis elegans,N2,500 mM,33.55,31.58,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1573,2766,Caenorhabditis elegans,N2,500 mM,39.35,57.89,NULL,S,26854551,"1 replicate, 25° C, 400 µM FUdR.",19161,09/06/2020 18:54,NULL
1574,2801,Caenorhabditis elegans,N2,25 µM,10.98,NULL,NULL,S,27783938,,19162,09/06/2020 18:54,NULL
1575,2801,Caenorhabditis elegans,N2,50 µM,28.77,NULL,NULL,S,27783938,,19162,09/06/2020 18:54,NULL
1576,2801,Caenorhabditis elegans,N2,100 µM,23.29,NULL,NULL,S,27783938,,19162,09/06/2020 18:54,NULL
1577,2801,Caenorhabditis elegans,N2,250 µM,47.95,NULL,NULL,S,27783938,Avg lifespan change percent = mean change from a pool of 5 independent trials in which a range of concentrations were measured,19162,09/06/2020 18:54,NULL
1578,3285,Caenorhabditis elegans,N2,10 µM,24,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1579,3285,Caenorhabditis elegans,N2,30 µM,40.7,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1580,3285,Caenorhabditis elegans,N2,50 µM,37.5,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1581,3286,Caenorhabditis elegans,N2,50 µM,36.6,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1582,3287,Caenorhabditis elegans,N2,50 µM,36,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1583,3288,Caenorhabditis elegans,N2,50 µM,19,NULL,NULL,S,27400265,,19163,09/06/2020 18:54,NULL
1584,2699,Caenorhabditis elegans,N2,100 µM,22.2,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1585,2699,Caenorhabditis elegans,N2,500 µM,23.7,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1586,2699,Caenorhabditis elegans,N2,1 mM,30.4,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1587,3291,Caenorhabditis elegans,N2,100 µM,7.4,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1588,3291,Caenorhabditis elegans,N2,500 µM,17.8,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1589,3291,Caenorhabditis elegans,N2,1 mM,31.1,NULL,NULL,S,27190265,,19164,09/06/2020 18:54,NULL
1590,3292,Rattus norvegicus,Wistar,10 mg/kg/day,21.36,NULL,Male,S,17557916," Rats were housed in groups of five per cage with a 12:12-h light-dark cycle and a temperature range of 20 €“22°C. Rat chow and drinking material were freely available. In all cases where euthanasia was requested, the date of euthanasia was considered as the date of death.",19165,09/06/2020 18:54,<0.001
1591,3293,Rattus norvegicus,Wistar,30 mg/kg/day,19.32,NULL,NULL,S,17557916,"Rats were housed in groups of five per cage with a 12:12-h light-dark cycle and a temperature range of 20 €“22°C. Rat chow and drinking material were freely available. In all cases where euthanasia was requested, the date of euthanasia was considered as the date of death.",19165,09/06/2020 18:54,NULL
1592,3294,Drosophila melanogaster,w1118,150 mg/ml,11.1,NULL,NULL,S,28251407,Sorted adult flies were reared in vials containing a regular fly food (5% YE),19166,09/06/2020 18:54,NULL
1593,3295,Caenorhabditis elegans,N2,2.54 mM,34,16,NULL,S,26918946,,19167,09/06/2020 18:54,NULL
1594,3295,Caenorhabditis elegans,N2,3.18 mM,23,18,NULL,S,26918946,Values taken from mean of 10 replicates,19167,09/06/2020 18:54,NULL
1595,3296,Caenorhabditis elegans,N2,100 µM,-8.72,-6.36,NULL,S,28086197,Avg lifespan change percent = mean change over two independent trials,19168,09/06/2020 18:54,NULL
1596,3297,Caenorhabditis elegans,N2,100 µM,4.64,2.33,NULL,S,28086197,,19168,09/06/2020 18:54,NULL
1597,3297,Caenorhabditis elegans,N2,1 mM,-6.68,-6.4,NULL,S,28086197,,19168,09/06/2020 18:54,NULL
1598,2819,Caenorhabditis elegans,N2,100 µM,26,34.84,NULL,S,24332851,,19169,09/06/2020 18:54,NULL
1599,2993,Caenorhabditis elegans,N2,25 µM,6.38,NULL,NULL,S,28054425,,19170,09/06/2020 18:54,P = 0.0394
1600,2705,Caenorhabditis elegans,N2,100 µM,13.53,NULL,NULL,S,28054425,,19170,09/06/2020 18:54,NULL
1601,2835,Drosophila melanogaster,Canton S,0.3µM,-2.8,-13.07,Male,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,0.01
1602,2835,Drosophila melanogaster,Canton S,0.5 µM,-12,-13.84,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1603,2835,Drosophila melanogaster,Canton S,1 µM,-13.79,-14.62,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1604,2835,Drosophila melanogaster,Canton S,0.3µM,-5.09,-8.2,Female,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,P<0.05
1605,2835,Drosophila melanogaster,Canton S,0.5 µM,-4.55,-6.7,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1606,2835,Drosophila melanogaster,Canton S,1 µM,-10.2,-8.21,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1607,2722,Drosophila melanogaster,Canton S,0.3µM,-6.49,-5.22,Female,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,0.05
1608,2722,Drosophila melanogaster,Canton S,0.5 µM,0,2.24,NULL,NS,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1609,2722,Drosophila melanogaster,Canton S,1 µM,-3.78,-4.48,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1610,2722,Drosophila melanogaster,Canton S,0.3µM,-9.08,-10,Male,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,0.05
1611,2722,Drosophila melanogaster,Canton S,0.5 µM,6.95,3.08,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1612,2722,Drosophila melanogaster,Canton S,1 µM,-11.44,-2.21,NULL,S,28066251,Average lifespan change measured as a mean of two replicates. Maximum lifespan measuring mean mortality at 90% over 2 trials,19171,09/06/2020 18:54,NULL
1613,2835,Drosophila melanogaster,Canton S,1 µM,13,6,NULL,S,28066251,short-term treatment during first 10 days of the lifetime,19171,09/06/2020 18:54,NULL
1614,2722,Drosophila melanogaster,Canton S,1 µM,7.5,NULL,NULL,S,28066251,short-term treatment during first 10 days of the lifetime,19171,09/06/2020 18:54,NULL
1616,2835,Drosophila melanogaster,Canton-S,1 µM,13,NULL,NULL,S,28066251,short-term treatment at the age of 30€“40 days with investigated drugs,19171,09/06/2020 18:54,NULL
1617,2722,Drosophila melanogaster,Canton-S,1 µM,16,NULL,NULL,S,28066251,short-term treatment at the age of 30€“40 days with investigated drugs,19171,09/06/2020 18:54,NULL
1618,3299,Drosophila melanogaster,Canton-S,1 µM,23,NULL,NULL,S,28066251,short-term treatment at the age of 30€“40 days with investigated drugs,19171,09/06/2020 18:54,NULL
1619,3300,Caenorhabditis elegans,N2,100 µM,32,NULL,NULL,S,27514077,,19172,09/06/2020 18:54,NULL
1620,3300,Caenorhabditis elegans,N2,500 µM,56,NULL,NULL,S,27514077,,19172,09/06/2020 18:54,NULL
1621,3301,Caenorhabditis elegans,N2,Polypeptide DNA sequence inserted into the pGEX-4T-1 plasmid and transformed into pGEX-4T-1,22.5,29.27,,S,28088444,,19173,09/06/2020 18:54,0.016
1622,2699,Caenorhabditis elegans,N2,50 µM,6.24,18.75,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1623,2699,Caenorhabditis elegans,N2,250 µM,16.66,3.13,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1624,2761,Caenorhabditis elegans,N2,3 mM,9.07,20,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1625,2761,Caenorhabditis elegans,N2,6 mM,12.53,12,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1626,2761,Caenorhabditis elegans,N2,9 mM,24.49,64,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1627,3196,Caenorhabditis elegans,N2,5 mM,-3.59,6.45,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1628,3196,Caenorhabditis elegans,N2,10 mM,-0.76,-12.9,NULL,NS,27683245,,19174,09/06/2020 18:54,NULL
1629,2705,Caenorhabditis elegans,N2,100 µM,23.73,30.77,NULL,S,27683245,,19174,09/06/2020 18:54,NULL
1630,3302,Caenorhabditis elegans,N2,200 µM,11.18,NULL,NULL,S,26592451,,19175,09/06/2020 18:54,NULL
1631,3302,Caenorhabditis elegans,N2,300 µM,16.63,NULL,NULL,S,26592451,,19175,09/06/2020 18:54,NULL
1632,3303,Caenorhabditis elegans,N2,500 µM,-14,NULL,NULL,S,27078872,"C. elegans populations were cultured on noble agar minimal media (NAMM) containing ZnSO4 added to the E. coli OP50 bacteria. worms were cultured with 500µM zinc starting at the L3 development stage. However, when the exposure to excess zinc was delayed until day 5 of adulthood, the worms did not show a change in lifespan",19176,09/06/2020 18:54,NULL
1633,3304,Caenorhabditis elegans,N2,200 µM,43,NULL,NULL,S,27078872,"Chronic TPEN treatment commencing at the L3 stage. However, when exposure to TPEN was delayed until day 5 of adulthood, the worms did not show a change in lifespan",19176,09/06/2020 18:54,NULL
1634,2819,Mus musculus,C57BL/6JNia,8 mg/kg/day,16,NULL,Male,S,27549339, male mice treated with 8 mg/kg/day i.p. rapamycin for 90 days starting around 600 days of age.,19177,09/06/2020 18:54,p=0.02
1635,2819,Mus musculus,C57BL/6JNia,8 mg/kg/day,0,NULL,Female,NS,27549339,female mice treated with 8 mg/kg/day i.p. rapamycin for 90 days starting around 600 days of age.,19177,09/06/2020 18:54,p=0.261
1636,2819,Mus musculus,C57BL/6JNia,128 ppm,8,NULL,FEMALE,S,27549339,Mice were fed a diet containing eRapa or the encapsulation control eudragit diet for 90 days starting at 20€“21 months of age and then returned to a standard chow diet,19177,13/08/2020 22:04,NULL
1637,2819,Mus musculus,C57BL/6JNia,128 ppm,8,NULL,MALE,S,27549339,Mice were fed a diet containing eRapa or the encapsulation control eudragit diet for 90 days starting at 20€“21 months of age and then returned to a standard chow diet,19177,13/08/2020 22:04,NULL
1638,2819,Mus musculus,C57BL/6JNia,8 mg/kg/day,26,NULL,BOTH,S,27549339,mice treated with 8 mg/kg/day i.p. rapamycin for 90 days starting around 600 days of age,19177,15/08/2020 10:02,NULL
1639,2819,Mus musculus,C57BL/6JNia,128 ppm,36.7,NULL,BOTH,S,27549339,Median Lifespan Change. Mice were fed a diet containing eRapa or the encapsulation control eudragit diet for 90 days starting at 20€“21 months of age and then returned to a standard chow diet,19177,13/08/2020 22:06,NULL
1640,3305,Caenorhabditis elegans,N2,12.5 µg/ml,15.59,3.57,NULL,S,27381188,,19178,09/06/2020 18:54,NULL
1641,3305,Caenorhabditis elegans,N2,25 µg/ml,13.29,3.57,NULL,S,27381188,,19178,09/06/2020 18:54,NULL
1642,3305,Caenorhabditis elegans,N2,50 µg/ml,5.2,3.57,NULL,S,27381188,,19178,09/06/2020 18:54,NULL
1643,2973,Caenorhabditis elegans,N2,1 µM,-4.1,NULL,NULL,S,23543623,,19179,09/06/2020 18:54,NULL
1644,3306,Caenorhabditis elegans,N2,1 µM,9.6,NULL,NULL,S,23543623,"GDC-0941, as referred in this paper, is better known as pictilisib, and acts as a potent PI3K inhibitor. Pictilisib has been used in trials studying the treatment of Solid Cancers, Breast Cancer, Advanced Solid Tumours, Metastatic Breast Cancer, and Non-Hodgkin's Lymphoma, Solid Cancers, among others",19179,09/06/2020 18:54,NULL
1645,3307,Caenorhabditis elegans,N2,1 µM,10,NULL,NULL,S,23543623,Authors reporting 1 replicate despite running 3,19179,09/06/2020 18:54,NULL
1646,3308,Caenorhabditis elegans,N2,1 µM,14,NULL,NULL,S,23543623,Authors reporting 1 replicate despite running 3,19179,09/06/2020 18:54,NULL
1647,2719,Drosophila melanogaster,w1118,0.04mg/ml,8.53,5.7,NULL,S,26778291,,19180,09/06/2020 18:54,NULL
1648,2719,Drosophila melanogaster,w1118,0.2mg/ml,19.8,3.97,Male,S,26778291,,19180,09/06/2020 18:54,<0.001
1649,2719,Drosophila melanogaster,w1118,1 mg/ml,9.32,4.66,NULL,S,26778291,,19180,09/06/2020 18:54,NULL
1650,3310,Caenorhabditis elegans,N2,1 µg/ml,13.54,NULL,NULL,S,27077003,,19181,09/06/2020 18:54,NULL
1651,3310,Caenorhabditis elegans,N2,10 µg/ml,23.37,NULL,NULL,S,27077003,,19181,09/06/2020 18:54,NULL
1652,3310,Caenorhabditis elegans,N2,40 µg/ml,25.96,NULL,NULL,S,27077003,,19181,09/06/2020 18:54,NULL
1653,3310,Caenorhabditis elegans,N2,80 µg/ml,13.9,NULL,NULL,S,27077003,,19181,09/06/2020 18:54,NULL
1654,3310,Caenorhabditis elegans,N2,100 µg/ml,11.18,NULL,NULL,S,27077003,,19181,09/06/2020 18:54,NULL
1655,3199,Brachionus manjavacas,,1 µM,9.01,0,NULL,S,27484416,,19182,09/06/2020 18:54,NULL
1656,3311,Brachionus manjavacas,,1 µM,13.93,5.56,NULL,S,27484416,,19182,09/06/2020 18:54,NULL
1657,2686,Mus musculus,C57BL/6J,0.3mM,10.6,NULL,FEMALE,S,27841876,Spermidine was supplemented to drinking water starting from the age of 4 months (life-long). Mean lifespan across 2 cohorts,19183,15/08/2020 10:04,<0.02
1658,2686,Mus musculus,C57BL/6J,3 mM,6.5,NULL,BOTH,S,27841876,Spermidine was supplemented to drinking water starting from the age of 18 months,19183,13/08/2020 22:11,NULL
1659,2940,Nothobranchius furzeri,MZM-0410,15 pM,8.1,NULL,NULL,S,27135165,"treated N. furzeri MZM-0410 chronically with 15 pM and 150 pM ROT in the water, corresponding to 0.1% and 1% of the median lethal concentration (LC50) for N. furzeri, respectively, starting at age 23 weeks. ",19184,09/06/2020 18:54,NULL
1660,2940,Nothobranchius furzeri,MZM-0410,150 pM,-20.09,NULL,NULL,S,27190265,"treated N. furzeri MZM-0410 chronically with 15 pM and 150 pM ROT in the water, corresponding to 0.1% and 1% of the median lethal concentration (LC50) for N. furzeri, respectively, starting at age 23 weeks. ",19184,09/06/2020 18:54,NULL
1661,3313,Caenorhabditis elegans,CB5586,1 ng/ml,10,NULL,NULL,S,28727758,All assays were carried out using the GFP-tagged CB5586 C.elegans strain. Lifespan measured using an automated screening platform (ChronoscreenTM),19185,09/06/2020 18:54,NULL
1662,2699,Caenorhabditis elegans,CB5586,10 µg/ml,5,NULL,NULL,S,28727758,All assays were carried out using the GFP-tagged CB5586 C.elegans strain. Lifespan measured using an automated screening platform (ChronoscreenTM),19185,09/06/2020 18:54,NULL
1663,3313,Saccharomyces cerevisiae,FY631,1 µg/ml,15,NULL,NULL,O,28727758,Chronological lifespan measured,19185,09/06/2020 18:54,NULL
1664,3313,Saccharomyces cerevisiae,FY631,100 ng/ml,37,NULL,NULL,O,28727758,Chronological lifespan measured,19185,09/06/2020 18:54,NULL
1665,3313,Saccharomyces cerevisiae,FY631,10 ng/ml,55,NULL,NULL,O,28727758,Chronological lifespan measured,19185,09/06/2020 18:54,NULL
1666,3313,Saccharomyces cerevisiae,FY631,1 ng/ml,23,NULL,NULL,O,28727758,Chronological lifespan measured,19185,09/06/2020 18:54,NULL
1667,2699,Saccharomyces cerevisiae,FY631,10 µg/ml,20,NULL,NULL,O,28727758,Chronological lifespan measured,19185,09/06/2020 18:54,NULL
1668,2699,Saccharomyces cerevisiae,W303-1A,100 µM,-34.8,-25,NULL,S,28412652,"Wild type (wt) cells were grown in minimal medium/2% glucose and the required supplements in excess. At the diauxic shift (Day 0), resveratrol (RSV, 100 µM) was added to the expired media and (A) survival over time of treated and untreated cultures was assessed by colony-forming capacity on YEPD plates. 72 h after the diauxic shift (Day 3) was considered the first age-point, corresponding to 100% survival. ",19186,09/06/2020 18:54,NULL
1669,2962,Saccharomyces cerevisiae,W303-1A,1 mM,20.2,19.83,NULL,S,27320176,Chronological lifespan measured,19187,09/06/2020 18:54,NULL
1670,2962,Saccharomyces cerevisiae,W303-1A,5 mM,35.96,50,NULL,S,27320176,Chronological lifespan measured,19187,09/06/2020 18:54,NULL
1671,2962,Mus musculus, C57BL/6J,0.5/kg,NULL,NULL,MALE,NS,29514072,NAM treatment did not affect the mean or maximum lifespan,19188,15/08/2020 09:53,NULL
